"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_1248300",45.8715466788636,-0.243933473597959,0.325145081227447,-0.750229628807829,0.453116417004286,0.759373702012225,"PF3D7_1248300","conserved Plasmodium membrane protein, unknown function"
"PF3D7_1231000",467.407546618432,-0.260817653019921,0.206741102761841,-1.2615665174253,0.207104810675786,0.543669005959453,"PF3D7_1231000","conserved Plasmodium protein, unknown function"
"PF3D7_0912800",2295.17208228253,0.0722357054432784,0.111381039837314,0.648545798717517,0.516631999003166,0.798032996108679,"PF3D7_0912800","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6, putative (GCD10)"
"PF3D7_1212000",739.236050043446,-0.399201813950694,0.204608519603776,-1.95105176814605,0.0510508879045118,0.288556239655618,"PF3D7_1212000","glutathione peroxidase-like thioredoxin peroxidase (TPx(Gl))"
"PF3D7_1246700",366.563035516316,-0.473565121801482,0.221550051740805,-2.13750851367669,0.0325566540026839,0.240513518399767,"PF3D7_1246700","conserved Plasmodium protein, unknown function"
"PF3D7_1461300",3046.75215145984,-0.209696051392736,0.264603963443739,-0.792490213160855,0.428074896083384,0.745596092858651,"PF3D7_1461300","40S ribosomal protein S28e, putative"
"PF3D7_1205400",1017.79430641566,-0.0780476163665368,0.138982580937484,-0.561564016440619,0.574413102734523,0.829216394429359,"PF3D7_1205400","conserved Plasmodium protein, unknown function"
"PF3D7_1250000",1716.2428931051,0.136631170869179,0.205090391255233,0.666199767004896,0.505283421844727,0.790779727232142,"PF3D7_1250000","rRNA-processing protein, putative"
"PF3D7_1327700",350.696201011316,-0.261067416442945,0.210768641495977,-1.2386444899486,0.21547718427645,0.552916368924306,"PF3D7_1327700","regulator of nonsense transcripts 3B, putative (UPF3B)"
"PF3D7_1207900",234.216008486507,0.206923774964464,0.167191281619462,1.23764692129962,0.215847008286036,0.552916368924306,"PF3D7_1207900","conserved Plasmodium protein, unknown function"
"PF3D7_1352200",2863.40262063717,0.0809587479225572,0.142732763534021,0.567205075541472,0.570574860088289,0.828176887097393,"PF3D7_1352200","U3 small nucleolar RNA-associated protein 15, putative (UTP15)"
"PF3D7_1223500",3451.26042171479,-0.0935316831123511,0.146444207396317,-0.638684757664941,0.523028030422859,0.802284397565642,"PF3D7_1223500","conserved Plasmodium protein, unknown function"
"PF3D7_1238100",2603.19616419312,-0.311318361583656,0.181452936413539,-1.71569756729728,0.086217410261111,0.376389218372733,"PF3D7_1238100","calcyclin binding protein, putative"
"PF3D7_0806100",913.476459732828,0.0993730600173521,0.195353312039306,0.508683773927303,0.610973897705627,0.848797975635054,"PF3D7_0806100","conserved Plasmodium protein, unknown function"
"PF3D7_1464500",4033.31094633833,0.0213025666535872,0.152049368245998,0.140102960632643,0.888578641420308,0.963176973095539,"PF3D7_1464500","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0619200",5663.54721065912,0.256730327613117,0.11048844885215,2.3235942786803,0.0201472493674557,0.187637810924701,"PF3D7_0619200","conserved Plasmodium protein, unknown function"
"PF3D7_1202600",34158.4323228214,0.20519700677698,0.107186847944912,1.91438605305793,0.0555708462882375,0.302497070332724,"PF3D7_1202600","conserved protein, unknown function"
"PF3D7_0617200",15896.7361769365,0.0670581090045358,0.17130872415639,0.391445965958615,0.695467621436364,0.892147619368434,"PF3D7_0617200","conserved Plasmodium protein, unknown function"
"PF3D7_0824600",894.445229994604,0.223181884848187,0.121436376697738,1.83785032884915,0.0660844630761778,0.331855965922831,"PF3D7_0824600","Fe-S cluster assembly protein DRE2, putative (DRE2)"
"PF3D7_1224500",744.421475266197,-0.205245759513903,0.248211014591464,-0.826900288255628,0.408293580027738,0.732097046298352,"PF3D7_1224500","histone chaperone ASF1, putative (ASF1)"
"PF3D7_1229900.2",75.7302211467873,-0.040742673369858,0.677408080453741,-0.0601449474038865,0.952040191883585,0.986770860708411,"PF3D7_1229900.2","conserved Plasmodium protein, unknown function"
"PF3D7_1108700",8074.53969307859,-0.0183828410340916,0.153296079163082,-0.119917229027986,0.904548716172637,0.969265808217078,"PF3D7_1108700","heat shock protein DnaJ homologue Pfj2"
"PF3D7_1327300",4001.2065825207,0.683419591730068,0.241858309587293,2.82570234157452,0.00471770810957651,0.0888867407777187,"PF3D7_1327300","conserved Plasmodium protein, unknown function"
"PF3D7_1243700",974.303054973814,0.0939126474152368,0.228397663067319,0.411180421699658,0.68094024318458,0.887196087839363,"PF3D7_1243700","ubiquitin-conjugating enzyme E2, putative"
"PF3D7_1219100",6144.03384975114,-0.0203027709677691,0.126134747238797,-0.160960967633543,0.872124143031351,0.960063949025862,"PF3D7_1219100","clathrin heavy chain, putative"
"PF3D7_1328400",305.159310983484,-0.151476096106836,0.277459062792585,-0.545940343711433,0.585106945181476,0.83432234101706,"PF3D7_1328400","conserved Plasmodium protein, unknown function"
"PF3D7_1221100.1",22.8902385424543,0.0650077320434449,0.396601181507169,0.163912098790028,0.869800342465847,0.960063949025862,"PF3D7_1221100.1",NA
"PF3D7_1230400",395.011384803663,-0.479815361896895,0.311761475952116,-1.53904635084095,0.123792980988673,0.439813859638069,"PF3D7_1230400","ATP-dependent protease subunit ClpQ (ClpQ)"
"PF3D7_1410700",384.4593837223,-0.323134733765036,0.189509152384857,-1.705114131421,0.0881731405531076,0.379300563034209,"PF3D7_1410700","conserved Plasmodium protein, unknown function"
"PF3D7_1432600",697.067651098163,-0.288752483250116,0.167845561464694,-1.72034625598874,0.0853695200010069,0.374870132542814,"PF3D7_1432600","conserved Plasmodium protein, unknown function"
"PF3D7_1212500",3253.42287001198,-0.157550900579829,0.186518455479173,-0.844693358494066,0.398282068587926,0.728744031640544,"PF3D7_1212500","glycerol-3-phosphate 1-O-acyltransferase (GAT)"
"PF3D7_1203900",5637.80963922719,-0.0629282894762498,0.177536567507304,-0.354452552281438,0.722999756527576,0.903935652386972,"PF3D7_1203900","ubiquitin-conjugating enzyme E2 (UBC)"
"PF3D7_1240000",1139.84416732074,0.4146949964847,0.121997265060784,3.39921551747968,0.000675794420546476,0.0271490634568299,"PF3D7_1240000","3-hydroxyisobutyryl-coenzyme A hydrolase, putative"
"PF3D7_1201400",847.921739272668,1.29133710905151,0.284804143274545,4.53412332490785,5.78432269485413e-06,0.000864398951497437,"PF3D7_1201400","Plasmodium exported protein, unknown function"
"PF3D7_1252900",208.917871111518,-0.235442938293795,0.496656314396107,-0.474056065470696,0.635459927298813,0.862671750980291,"PF3D7_1252900","Plasmodium exported protein, unknown function"
"PF3D7_0934500",3043.74686520417,0.0408535748634027,0.144277466559875,0.283159774270422,0.777054362417354,0.926737939565736,"PF3D7_0934500","V-type proton ATPase subunit E, putative"
"PF3D7_1462300",11509.780244204,-0.0175366966287541,0.0857851913911953,-0.204425686349334,0.838020859183215,0.949488574006631,"PF3D7_1462300","conserved Plasmodium protein, unknown function"
"PF3D7_1237000",1104.20657516354,-0.0608347396130408,0.13500076479411,-0.450625147982088,0.652259738597001,0.868191289518078,"PF3D7_1237000","SUMO-activating enzyme subunit 2 (UBA2)"
"PF3D7_1232700",273.648428144901,0.0705622841401473,0.227392162081028,0.310310977715245,0.75632448391214,0.918434503196831,"PF3D7_1232700","conserved Plasmodium protein, unknown function"
"PF3D7_1231200",152.494454191607,0.246284481739078,0.297448453804269,0.827990458814558,0.407675903348554,0.732097046298352,"PF3D7_1231200","conserved Plasmodium protein, unknown function"
"PF3D7_1213900",11593.570794364,0.254842501194368,0.090126550173092,2.82760741096749,0.00468972798215465,0.0888867407777187,"PF3D7_1213900","conserved Plasmodium protein, unknown function"
"PF3D7_0408200",207.014180782201,0.355329364472389,0.234126529501812,1.51768091052509,0.129094858681993,0.445353959888895,"PF3D7_0408200","conserved Plasmodium protein, unknown function"
"PF3D7_1323200",2603.72048116381,-0.0404266628149126,0.143874676379503,-0.2809852562815,0.778721708249026,0.927150701759867,"PF3D7_1323200","V-type proton ATPase subunit G, putative"
"PF3D7_1235900",4691.6381738211,0.141773995389883,0.159926198861709,0.886496373946068,0.375350107250186,0.707929187114288,"PF3D7_1235900","pre-mRNA-splicing factor SYF1, putative (XAB2)"
"PF3D7_1237900",22200.7732975206,0.226555271653806,0.202654826963077,1.1179367155912,0.263594022654234,0.598472930463442,"PF3D7_1237900","conserved Plasmodium protein, unknown function"
"PF3D7_1204500",266.550434092622,-0.269961891764534,0.168004279057629,-1.60687509436549,0.108081770848526,0.416972609598955,"PF3D7_1204500","conserved Plasmodium protein, unknown function"
"PF3D7_1239100",322.42104202578,-0.470164462029518,0.225742864091218,-2.0827434077364,0.0372746184978799,0.255199888053795,"PF3D7_1239100","mitochondrial ribosomal protein L23 precursor, putative"
"PF3D7_1108200",195.595681647401,-0.140904861498842,0.218249486551834,-0.645613713576264,0.518529553890409,0.799455274708059,"PF3D7_1108200","D-tyrosyl-tRNA(Tyr) deacylase (DTD)"
"PF3D7_1225800",9959.70224519993,-0.0333520896598709,0.0827412362102681,-0.403089090609114,0.686882685836013,0.890854975287489,"PF3D7_1225800","ubiquitin-activating enzyme E1 (UBA1)"
"PF3D7_0818600",321.6656651651,0.0454686654557424,0.220956729146248,0.205780858684088,0.836962093766183,0.949488574006631,"PF3D7_0818600","BEM46-like protein, putative (PBLP)"
"PF3D7_1236000",487.505918481956,-0.124595200394714,0.172959210426775,-0.720373318583478,0.47129517325916,0.767333542012137,"PF3D7_1236000","vesicle transport v-SNARE protein VTI1, putative"
