"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_1248300",45.8715466788636,-0.0471492738086633,0.337495139077049,-0.139703564139036,0.888894210250744,0.945422197402735,"PF3D7_1248300","conserved Plasmodium membrane protein, unknown function"
"PF3D7_1231000",467.407546618432,-0.543398384633624,0.21125426682846,-2.57224809132432,0.0101040457470534,0.0572660486848717,"PF3D7_1231000","conserved Plasmodium protein, unknown function"
"PF3D7_0912800",2295.17208228253,0.194981056268851,0.10938922610775,1.78245210434885,0.0746755351216401,0.210133482551592,"PF3D7_0912800","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6, putative (GCD10)"
"PF3D7_1212000",739.236050043446,-0.498271123976247,0.205030865242886,-2.43022494874603,0.0150894542865118,0.0753106465949549,"PF3D7_1212000","glutathione peroxidase-like thioredoxin peroxidase (TPx(Gl))"
"PF3D7_1246700",366.563035516316,-0.807879886413991,0.221060217666689,-3.65456930668592,0.00025761406834815,0.00473739084107368,"PF3D7_1246700","conserved Plasmodium protein, unknown function"
"PF3D7_1461300",3046.75215145984,0.21216234757636,0.264363505113277,0.802540227651506,0.422240528196492,0.622876973054653,"PF3D7_1461300","40S ribosomal protein S28e, putative"
"PF3D7_1205400",1017.79430641566,0.0421135253893304,0.134410815769321,0.313319468736851,0.754037960344161,0.862726550107791,"PF3D7_1205400","conserved Plasmodium protein, unknown function"
"PF3D7_1250000",1716.2428931051,0.0457141350021247,0.203779191116471,0.224331712927433,0.822499201610696,0.906759675375703,"PF3D7_1250000","rRNA-processing protein, putative"
"PF3D7_1327700",350.696201011316,-0.760392515657008,0.198878139448408,-3.82340923827008,0.000131619054672389,0.00295457977479512,"PF3D7_1327700","regulator of nonsense transcripts 3B, putative (UPF3B)"
"PF3D7_1207900",234.216008486507,-0.0259589225451629,0.161910870144609,-0.160328472831861,0.872622330908849,0.936827393126769,"PF3D7_1207900","conserved Plasmodium protein, unknown function"
"PF3D7_1352200",2863.40262063717,0.0171259835470346,0.140885559227179,0.121559538401085,0.903247859451585,0.952122289143287,"PF3D7_1352200","U3 small nucleolar RNA-associated protein 15, putative (UTP15)"
"PF3D7_1223500",3451.26042171479,-0.124990039991089,0.146057000133335,-0.855762064652745,0.392129402404165,0.596734345192351,"PF3D7_1223500","conserved Plasmodium protein, unknown function"
"PF3D7_1238100",2603.19616419312,-0.232372816090782,0.181266933016908,-1.28193715325402,0.199864693437377,0.400663639878213,"PF3D7_1238100","calcyclin binding protein, putative"
"PF3D7_0806100",913.476459732828,0.356772329899065,0.195535219209581,1.82459370409719,0.0680623642147705,0.198741212328571,"PF3D7_0806100","conserved Plasmodium protein, unknown function"
"PF3D7_1464500",4033.31094633833,-0.225633464117737,0.15197933001607,-1.48463257532375,0.137641181364754,0.315780895830284,"PF3D7_1464500","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0619200",5663.54721065912,0.320166954863538,0.110663042387448,2.89316964323632,0.00381375249658669,0.0294585966794175,"PF3D7_0619200","conserved Plasmodium protein, unknown function"
"PF3D7_1202600",34158.4323228214,0.331914566084354,0.107252751308321,3.09469512003653,0.00197015299190047,0.0193927162555918,"PF3D7_1202600","conserved protein, unknown function"
"PF3D7_0617200",15896.7361769365,-0.211204986363175,0.171210996626609,-1.2335947487286,0.217353950778083,0.422980717552923,"PF3D7_0617200","conserved Plasmodium protein, unknown function"
"PF3D7_0824600",894.445229994604,0.100964722710193,0.11550000392658,0.874153413660257,0.382034712393771,0.587864208494262,"PF3D7_0824600","Fe-S cluster assembly protein DRE2, putative (DRE2)"
"PF3D7_1224500",744.421475266197,-0.438854052579556,0.248085695889939,-1.76896153164046,0.0769002944584374,0.214447645198599,"PF3D7_1224500","histone chaperone ASF1, putative (ASF1)"
"PF3D7_1229900.2",75.7302211467873,-0.72894655201397,0.67644932793145,-1.07760703117712,0.281209163086333,0.492960656562296,"PF3D7_1229900.2","conserved Plasmodium protein, unknown function"
"PF3D7_1108700",8074.53969307859,0.276267399243741,0.153718382269092,1.79723072260883,0.0722989990839451,0.206135249687041,"PF3D7_1108700","heat shock protein DnaJ homologue Pfj2"
"PF3D7_1327300",4001.2065825207,0.222783220402973,0.242676020099816,0.9180273366579,0.358604554370042,0.565132526756601,"PF3D7_1327300","conserved Plasmodium protein, unknown function"
"PF3D7_1243700",974.303054973814,0.0651725301454734,0.243918500245437,0.267189778880631,0.789323045442854,0.88713901867739,"PF3D7_1243700","ubiquitin-conjugating enzyme E2, putative"
"PF3D7_1219100",6144.03384975114,0.0879449644485448,0.125876369898307,0.698661428825711,0.484763644188881,0.675164755685947,"PF3D7_1219100","clathrin heavy chain, putative"
"PF3D7_1328400",305.159310983484,-0.0594571546681265,0.27390643676968,-0.217071038451434,0.828152983808427,0.910947364229767,"PF3D7_1328400","conserved Plasmodium protein, unknown function"
"PF3D7_1221100.1",22.8902385424543,-0.763243954590021,0.378491147446027,-2.01654374148569,0.0437431490791197,0.151015840349,"PF3D7_1221100.1",NA
"PF3D7_1230400",395.011384803663,-0.026990518926426,0.311822903763668,-0.0865572047487641,0.93102348383605,0.969319518008529,"PF3D7_1230400","ATP-dependent protease subunit ClpQ (ClpQ)"
"PF3D7_1410700",384.4593837223,-0.511786539150688,0.196499248522576,-2.6045216101266,0.00920026188712555,0.05363395913282,"PF3D7_1410700","conserved Plasmodium protein, unknown function"
"PF3D7_1432600",697.067651098163,-0.269529991254249,0.166221066683133,-1.62151523048551,0.104907186273195,0.265540009564773,"PF3D7_1432600","conserved Plasmodium protein, unknown function"
"PF3D7_1212500",3253.42287001198,-0.148632004512933,0.186842522050399,-0.79549346092021,0.426326513225734,0.625926555819138,"PF3D7_1212500","glycerol-3-phosphate 1-O-acyltransferase (GAT)"
"PF3D7_1203900",5637.80963922719,0.372713963212406,0.177633859684943,2.09821463021444,0.0358861897962854,0.133257026631266,"PF3D7_1203900","ubiquitin-conjugating enzyme E2 (UBC)"
"PF3D7_1240000",1139.84416732074,0.423099825007304,0.111241573819026,3.80343257005357,0.000142704850076181,0.00307808157055624,"PF3D7_1240000","3-hydroxyisobutyryl-coenzyme A hydrolase, putative"
"PF3D7_1201400",847.921739272668,0.636002341771564,0.280702276559347,2.26575412770868,0.0234664414286666,0.10088129629776,"PF3D7_1201400","Plasmodium exported protein, unknown function"
"PF3D7_1252900",208.917871111518,-0.584189402566204,0.840103775509582,-0.695377665945915,0.486818653288377,0.675932644546219,"PF3D7_1252900","Plasmodium exported protein, unknown function"
"PF3D7_0934500",3043.74686520417,0.00955672931670812,0.144031957202027,0.0663514507638283,0.94709802165262,0.977678693414576,"PF3D7_0934500","V-type proton ATPase subunit E, putative"
"PF3D7_1462300",11509.780244204,0.00569271597175063,0.085398617620757,0.0666605166494751,0.946851967511694,0.977678693414576,"PF3D7_1462300","conserved Plasmodium protein, unknown function"
"PF3D7_1237000",1104.20657516354,-0.125013408026262,0.134217559618782,-0.931423640701985,0.351634466716225,0.559659476862108,"PF3D7_1237000","SUMO-activating enzyme subunit 2 (UBA2)"
"PF3D7_1232700",273.648428144901,-0.540410767370613,0.246123276340911,-2.19569142506488,0.0281140373426594,0.1127516081301,"PF3D7_1232700","conserved Plasmodium protein, unknown function"
"PF3D7_1231200",152.494454191607,-0.156938734923903,0.477145368729592,-0.328911784980236,0.742222366356095,0.857713757161096,"PF3D7_1231200","conserved Plasmodium protein, unknown function"
"PF3D7_1213900",11593.570794364,0.527126611365646,0.088933794823646,5.92718001532408,3.08181081908275e-09,8.49381304081639e-07,"PF3D7_1213900","conserved Plasmodium protein, unknown function"
"PF3D7_0408200",207.014180782201,0.0886703624854231,0.249221868984289,0.355788851302664,0.721998698874387,0.845899784025513,"PF3D7_0408200","conserved Plasmodium protein, unknown function"
"PF3D7_1323200",2603.72048116381,0.0356111469935473,0.144159895176505,0.247025339120467,0.804888613861181,0.896697429047912,"PF3D7_1323200","V-type proton ATPase subunit G, putative"
"PF3D7_1235900",4691.6381738211,0.302690767621083,0.159886401232832,1.89316142765823,0.0583364052231546,0.179755842429857,"PF3D7_1235900","pre-mRNA-splicing factor SYF1, putative (XAB2)"
"PF3D7_1237900",22200.7732975206,0.242532439211029,0.20260809055192,1.19705209476261,0.231286250353797,0.439789608281021,"PF3D7_1237900","conserved Plasmodium protein, unknown function"
"PF3D7_1204500",266.550434092622,-0.549847288392355,0.160502605233846,-3.42578419578454,0.000613027237601569,0.0088430681116107,"PF3D7_1204500","conserved Plasmodium protein, unknown function"
"PF3D7_1239100",322.42104202578,-0.544061550452176,0.225185888799526,-2.41605525707045,0.0156896801334744,0.0773722695250162,"PF3D7_1239100","mitochondrial ribosomal protein L23 precursor, putative"
"PF3D7_1108200",195.595681647401,-0.579733251828296,0.209470780805629,-2.76760916056469,0.00564691308507366,0.0377931155449165,"PF3D7_1108200","D-tyrosyl-tRNA(Tyr) deacylase (DTD)"
"PF3D7_1225800",9959.70224519993,0.129021596974584,0.0826199464409781,1.56162770048216,0.118375719927048,0.286546451680026,"PF3D7_1225800","ubiquitin-activating enzyme E1 (UBA1)"
"PF3D7_0818600",321.6656651651,-0.490296319754689,0.243870626291408,-2.01047714196141,0.0443807131009499,0.151854976830714,"PF3D7_0818600","BEM46-like protein, putative (PBLP)"
"PF3D7_1236000",487.505918481956,-0.125264733096416,0.174142945797587,-0.719321316879615,0.471942964546902,0.666469982099966,"PF3D7_1236000","vesicle transport v-SNARE protein VTI1, putative"
"PF3D7_0210000",1979.51098568761,0.271914772723888,0.141054276711982,1.92773150210192,0.0538885316090476,0.171448658136449,"PF3D7_0210000","secretory complex protein 61 gamma subunit (Sec61-gamma)"
"PF3D7_1224200",204.069526261084,-0.55337320979841,0.254741704388809,-2.17229138482093,0.0298336914421779,0.117744584920163,"PF3D7_1224200","conserved Plasmodium protein, unknown function"
"PF3D7_1001100.2",2172.94425714062,0.0197382183569496,0.299197571328889,0.0659705166364891,0.94740129861932,0.977678693414576,"PF3D7_1001100.2","acyl-CoA binding protein, isoform 1, ACBP1 (ACBP1)"
"PF3D7_1223400",40977.8965142414,0.328328952405869,0.09753820872847,3.36615729042023,0.000762232314599794,0.0103036362744675,"PF3D7_1223400","phospholipid-transporting ATPase, putative"
"PF3D7_1244800",5946.7380579956,0.166708580452927,0.166656772817307,1.00031086426759,0.317160091142028,0.527688679138729,"PF3D7_1244800","cytoplasmic translation machinery associated protein, putative"
"PF3D7_1251400",163.63244382455,0.192319087655591,0.331716797378326,0.579768914856154,0.562070462791053,0.733026174002738,"PF3D7_1251400","conserved Plasmodium protein, unknown function"
"PF3D7_1429100",1112.32056685863,-0.44476050114232,0.125064654536866,-3.55624459036279,0.000376193861380589,0.00620032473856845,"PF3D7_1429100","apicoplast ribosomal protein L15 precursor, putative"
"PF3D7_1232000",148.729970406971,-0.154799889946694,0.188679336814527,-0.820439018708569,0.411965879634743,0.614769761658576,"PF3D7_1232000","phenylalanine--tRNA ligase (aFRS)"
"PF3D7_0817200",1230.36056874578,0.059795655658379,0.174148456301325,0.343360239466699,0.731327467602226,0.850991218930538,"PF3D7_0817200","conserved Plasmodium protein, unknown function"
"PF3D7_1208000",12.9050757539166,-0.300874638003051,0.453956728150342,-0.662782638400299,0.507469774509477,0.695514473183094,"PF3D7_1208000","apicoplast ribosomal protein L29 precursor, putative"
"PF3D7_0909400",9080.36458696074,0.045459195153273,0.0836793639906101,0.543254549094974,0.586954553269851,0.752424170225254,"PF3D7_0909400","exoribonuclease, putative"
"PF3D7_1202500",823.757155902093,-0.0261874032662861,0.114763578799912,-0.228185662560623,0.819501907062639,0.904460280520078,"PF3D7_1202500","trimethylguanosine synthase, putative"
"PF3D7_1205000",647.131241171402,-0.149599797537978,0.132007164968867,-1.13327028554291,0.257100766121399,0.465502518513963,"PF3D7_1205000","conserved Plasmodium protein, unknown function"
"PF3D7_0702400",10173.4419862854,0.748014811644324,0.262693387940159,2.84748244906232,0.00440665239705253,0.0323178178513691,"PF3D7_0702400","small exported membrane protein 1 (SEMP1)"
