"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_1248300",45.8715466788636,2.74801945055006,1.79278830451754,1.53281870682974,0.125320530110671,1,"PF3D7_1248300","conserved Plasmodium membrane protein, unknown function"
"PF3D7_1231000",467.407546618432,0.176415341027555,0.234554027358411,0.752130939785499,0.451972319284786,1,"PF3D7_1231000","conserved Plasmodium protein, unknown function"
"PF3D7_0912800",2295.17208228253,0.0269378110948132,0.110824540789748,0.243067202470242,0.807953338019361,1,"PF3D7_0912800","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6, putative (GCD10)"
"PF3D7_1212000",739.236050043446,0.0670425114773518,0.238031987569704,0.281653370044307,0.778209312735137,1,"PF3D7_1212000","glutathione peroxidase-like thioredoxin peroxidase (TPx(Gl))"
"PF3D7_1246700",366.563035516316,0.11002928297723,0.571182667860206,0.19263414170011,0.847245504475107,1,"PF3D7_1246700","conserved Plasmodium protein, unknown function"
"PF3D7_1461300",3046.75215145984,-0.0917709700382194,0.266105642654029,-0.344866681979884,0.730194599629031,1,"PF3D7_1461300","40S ribosomal protein S28e, putative"
"PF3D7_1205400",1017.79430641566,-0.00959880066640599,0.142301895336602,-0.0674537794714605,0.946220456812031,1,"PF3D7_1205400","conserved Plasmodium protein, unknown function"
"PF3D7_1250000",1716.2428931051,-0.0481030222981745,0.206730264852187,-0.232684954631913,0.816006053045375,1,"PF3D7_1250000","rRNA-processing protein, putative"
"PF3D7_1327700",350.696201011316,0.0890606700890572,0.205228460203038,0.433958672208265,0.664318452377689,1,"PF3D7_1327700","regulator of nonsense transcripts 3B, putative (UPF3B)"
"PF3D7_1207900",234.216008486507,-0.0364213805253015,0.221050192717325,-0.164765205936176,0.869128791325066,1,"PF3D7_1207900","conserved Plasmodium protein, unknown function"
"PF3D7_1352200",2863.40262063717,-0.0248143720948903,0.142284519385137,-0.174399662044207,0.861551379900002,1,"PF3D7_1352200","U3 small nucleolar RNA-associated protein 15, putative (UTP15)"
"PF3D7_1223500",3451.26042171479,0.0338899770566148,0.14747058325341,0.229808388282965,0.818240666254739,1,"PF3D7_1223500","conserved Plasmodium protein, unknown function"
"PF3D7_1238100",2603.19616419312,-0.0746109861301471,0.18681091090868,-0.399393085592413,0.689603587924564,1,"PF3D7_1238100","calcyclin binding protein, putative"
"PF3D7_0806100",913.476459732828,-0.0883810737525395,0.197843682360988,-0.446721738585911,0.655075984016571,1,"PF3D7_0806100","conserved Plasmodium protein, unknown function"
"PF3D7_1464500",4033.31094633833,0.0466456749169789,0.155258464131788,0.300438853223388,0.76384243112321,1,"PF3D7_1464500","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0619200",5663.54721065912,-0.019461931467573,0.110741901484722,-0.175741351797703,0.860497146821173,1,"PF3D7_0619200","conserved Plasmodium protein, unknown function"
"PF3D7_1202600",34158.4323228214,-0.0453491349096971,0.107349957632916,-0.422442038261149,0.672702399182003,1,"PF3D7_1202600","conserved protein, unknown function"
"PF3D7_0617200",15896.7361769365,-0.0803860128911229,0.171556197670144,-0.468569564858761,0.639377336149816,1,"PF3D7_0617200","conserved Plasmodium protein, unknown function"
"PF3D7_0824600",894.445229994604,0.0345190496046309,0.119352136296323,0.289220207327738,0.772412869118801,1,"PF3D7_0824600","Fe-S cluster assembly protein DRE2, putative (DRE2)"
"PF3D7_1224500",744.421475266197,0.365925071857766,0.48008148914574,0.762214499269479,0.445931993793583,1,"PF3D7_1224500","histone chaperone ASF1, putative (ASF1)"
"PF3D7_1229900.2",75.7302211467873,0.511539520134125,0.732795007396731,0.698066328196448,0.485135714595864,1,"PF3D7_1229900.2","conserved Plasmodium protein, unknown function"
"PF3D7_1108700",8074.53969307859,-0.151471983147451,0.15423719448533,-0.982071695824689,0.326064528403118,1,"PF3D7_1108700","heat shock protein DnaJ homologue Pfj2"
"PF3D7_1327300",4001.2065825207,0.202011163522944,0.25408992281999,0.795038076602743,0.426591353402871,1,"PF3D7_1327300","conserved Plasmodium protein, unknown function"
"PF3D7_1243700",974.303054973814,0.13826079964024,0.258410533947468,0.535043202489364,0.592619983458816,1,"PF3D7_1243700","ubiquitin-conjugating enzyme E2, putative"
"PF3D7_1219100",6144.03384975114,-0.0163720092982757,0.126917332421289,-0.128997426796921,0.897359684936254,1,"PF3D7_1219100","clathrin heavy chain, putative"
"PF3D7_1328400",305.159310983484,0.0202019637967492,0.283573307829296,0.0712407100350581,0.943206181785246,1,"PF3D7_1328400","conserved Plasmodium protein, unknown function"
"PF3D7_1221100.1",22.8902385424543,3.33239678020396,1.70116842171858,1.95888704355178,0.0501260167072004,1,"PF3D7_1221100.1",NA
"PF3D7_1230400",395.011384803663,0.958977003889108,0.582690363643994,1.64577460641689,0.0998101722320755,1,"PF3D7_1230400","ATP-dependent protease subunit ClpQ (ClpQ)"
"PF3D7_1410700",384.4593837223,0.665045920547978,0.750244141047576,0.886439339092159,0.375380828622226,1,"PF3D7_1410700","conserved Plasmodium protein, unknown function"
"PF3D7_1432600",697.067651098163,0.0717485977981136,0.17299792785303,0.414736746783855,0.678334628668499,1,"PF3D7_1432600","conserved Plasmodium protein, unknown function"
"PF3D7_1212500",3253.42287001198,-0.0806963883442429,0.186729654338463,-0.432156256220417,0.665627849912228,1,"PF3D7_1212500","glycerol-3-phosphate 1-O-acyltransferase (GAT)"
"PF3D7_1203900",5637.80963922719,-0.0735932514683934,0.179394306326294,-0.410231812678253,0.681635906347918,1,"PF3D7_1203900","ubiquitin-conjugating enzyme E2 (UBC)"
"PF3D7_1240000",1139.84416732074,0.0124784362389281,0.108221208550348,0.115304905628759,0.908203450170109,1,"PF3D7_1240000","3-hydroxyisobutyryl-coenzyme A hydrolase, putative"
"PF3D7_1201400",847.921739272668,-0.112416789278789,0.28474081859663,-0.394803912669933,0.692987607125818,1,"PF3D7_1201400","Plasmodium exported protein, unknown function"
"PF3D7_1252900",208.917871111518,1.30160192395607,0.784621842650053,1.65889075883985,0.0971378071404978,1,"PF3D7_1252900","Plasmodium exported protein, unknown function"
"PF3D7_0934500",3043.74686520417,-0.0417386427604532,0.146259125491686,-0.285374622746707,0.775357147654682,1,"PF3D7_0934500","V-type proton ATPase subunit E, putative"
"PF3D7_1462300",11509.780244204,0.058856375797842,0.086128870275132,0.683352464856788,0.494384149417065,1,"PF3D7_1462300","conserved Plasmodium protein, unknown function"
"PF3D7_1237000",1104.20657516354,-0.071314870777915,0.147075683711678,-0.484885529532659,0.627757547586056,1,"PF3D7_1237000","SUMO-activating enzyme subunit 2 (UBA2)"
"PF3D7_1232700",273.648428144901,-0.625114762787708,0.603536278085467,-1.03575341779071,0.300317194472095,1,"PF3D7_1232700","conserved Plasmodium protein, unknown function"
"PF3D7_1231200",152.494454191607,1.13434451364178,0.464370924709019,2.44275524862496,0.0145756184031428,1,"PF3D7_1231200","conserved Plasmodium protein, unknown function"
"PF3D7_1213900",11593.570794364,0.00397244809732235,0.08929232615348,0.0444881242145524,0.964515318109536,1,"PF3D7_1213900","conserved Plasmodium protein, unknown function"
"PF3D7_0408200",207.014180782201,0.100487404052165,0.272820405826668,0.368328035242379,0.71262865055371,1,"PF3D7_0408200","conserved Plasmodium protein, unknown function"
"PF3D7_1323200",2603.72048116381,-0.141663201855027,0.147019505384317,-0.963567395256235,0.335262859971559,1,"PF3D7_1323200","V-type proton ATPase subunit G, putative"
"PF3D7_1235900",4691.6381738211,-0.0396356649691851,0.160296872454111,-0.247264119145755,0.80470382551076,1,"PF3D7_1235900","pre-mRNA-splicing factor SYF1, putative (XAB2)"
"PF3D7_1237900",22200.7732975206,0.0140658957961545,0.20276758287485,0.0693695491001443,0.944695466809973,1,"PF3D7_1237900","conserved Plasmodium protein, unknown function"
"PF3D7_1204500",266.550434092622,0.0410909989569977,0.195565194726837,0.210114069706489,0.833578644548767,1,"PF3D7_1204500","conserved Plasmodium protein, unknown function"
"PF3D7_1239100",322.42104202578,-0.0531590983652676,0.323128247890513,-0.164513931271276,0.869326580595725,1,"PF3D7_1239100","mitochondrial ribosomal protein L23 precursor, putative"
"PF3D7_1108200",195.595681647401,0.222102053576844,0.237411710775156,0.935514313306931,0.349523310431197,1,"PF3D7_1108200","D-tyrosyl-tRNA(Tyr) deacylase (DTD)"
"PF3D7_1225800",9959.70224519993,-0.026895991024218,0.08303149854358,-0.323925154862781,0.745994699070929,1,"PF3D7_1225800","ubiquitin-activating enzyme E1 (UBA1)"
"PF3D7_0818600",321.6656651651,0.154475607183469,0.303050953534917,0.509734766980927,0.610237292306146,1,"PF3D7_0818600","BEM46-like protein, putative (PBLP)"
"PF3D7_1236000",487.505918481956,-0.137755751106634,0.210660667860357,-0.653922502505071,0.513161735593227,1,"PF3D7_1236000","vesicle transport v-SNARE protein VTI1, putative"
"PF3D7_0210000",1979.51098568761,0.00224812976423188,0.143870618644675,0.0156260519723225,0.987532721750207,1,"PF3D7_0210000","secretory complex protein 61 gamma subunit (Sec61-gamma)"
"PF3D7_1224200",204.069526261084,0.307327159132133,0.468816349569748,0.655538484129617,0.512121117179688,1,"PF3D7_1224200","conserved Plasmodium protein, unknown function"
"PF3D7_1001100.2",2172.94425714062,0.112832120564208,0.291969160450246,0.386452186902923,0.699161806660361,1,"PF3D7_1001100.2","acyl-CoA binding protein, isoform 1, ACBP1 (ACBP1)"
"PF3D7_1223400",40977.8965142414,-0.0627318570634406,0.0975096120482023,-0.643340238421112,0.520003351977421,1,"PF3D7_1223400","phospholipid-transporting ATPase, putative"
"PF3D7_1244800",5946.7380579956,-0.0978894851225084,0.167529224580502,-0.584312888498269,0.559009822456638,1,"PF3D7_1244800","cytoplasmic translation machinery associated protein, putative"
"PF3D7_1251400",163.63244382455,-0.101006532406237,0.34711830978255,-0.290985896046544,0.771062106330416,1,"PF3D7_1251400","conserved Plasmodium protein, unknown function"
"PF3D7_1429100",1112.32056685863,-0.226407912816588,0.171545218656261,-1.31981476715046,0.186896869995789,1,"PF3D7_1429100","apicoplast ribosomal protein L15 precursor, putative"
"PF3D7_1232000",148.729970406971,-0.696363506693022,0.900001863252763,-0.773735627808862,0.43908714654015,1,"PF3D7_1232000","phenylalanine--tRNA ligase (aFRS)"
"PF3D7_0817200",1230.36056874578,0.0635484167869202,0.178401793357216,0.356209517802752,0.721683664647515,1,"PF3D7_0817200","conserved Plasmodium protein, unknown function"
"PF3D7_1208000",12.9050757539166,-1.13761132217334,2.07276744032379,-0.548836931747458,0.583117362821842,1,"PF3D7_1208000","apicoplast ribosomal protein L29 precursor, putative"
"PF3D7_0909400",9080.36458696074,-0.0676314162338837,0.0843938288321629,-0.801378692847137,0.422912446429557,1,"PF3D7_0909400","exoribonuclease, putative"
"PF3D7_1202500",823.757155902093,0.061363031009412,0.12046389536874,0.509389396894229,0.610479307000105,1,"PF3D7_1202500","trimethylguanosine synthase, putative"
"PF3D7_1205000",647.131241171402,0.0484731236757072,0.151900302603294,0.319111435888977,0.749642012082696,1,"PF3D7_1205000","conserved Plasmodium protein, unknown function"
"PF3D7_0702400",10173.4419862854,-0.0962057210819275,0.263075021431185,-0.365696904854545,0.714591255961645,1,"PF3D7_0702400","small exported membrane protein 1 (SEMP1)"
"PF3D7_1301300",92.4298203878824,0.230223848346932,0.370237847803411,0.621826886993943,0.534055704723433,1,"PF3D7_1301300","Plasmodium exported protein (PHISTa-like), unknown function, pseudogene"
"PF3D7_1241700",670.528893572306,-0.0895311085265594,0.497753491912181,-0.179870377569055,0.857254331155207,1,"PF3D7_1241700","replication factor C subunit 4, putative (RFC4)"
"PF3D7_1215700",4.44843660219844,0.0947407983836632,1.09407916493808,0.086594097959104,0.930994157425086,1,"PF3D7_1215700","conserved Plasmodium protein, unknown function"
"PF3D7_1003000",214.957406895823,-0.00553831445344679,0.500841877812454,-0.0110580099204897,0.991177164420379,1,"PF3D7_1003000","conserved Plasmodium protein, unknown function"
"PF3D7_0317500",3637.47747655773,-0.0563796016653388,0.0974114671045858,-0.578777872268435,0.562739063674829,1,"PF3D7_0317500","kinesin-5 (EG5)"
"PF3D7_1244400",2888.61786872042,0.495507103452205,0.139332584369313,3.55629019367659,0.000376128598369471,0.647191941594403,"PF3D7_1244400","conserved Plasmodium protein, unknown function"
"PF3D7_0514200",930.946420394725,-0.0987817488910768,0.11595889136026,-0.851868690122108,0.394286976306409,1,"PF3D7_0514200","conserved Plasmodium protein, unknown function"
"PF3D7_0529900",5858.43318870593,-0.0626260783942305,0.155998390522041,-0.401453362336978,0.688086368345469,1,"PF3D7_0529900","RING zinc finger protein, putative"
"PF3D7_1246000",58.1094880988565,0.0395237679365357,0.337253378326497,0.117193097168244,0.906707036888405,1,"PF3D7_1246000","conserved Plasmodium protein, unknown function"
"PF3D7_1320300",400.901847883517,-0.124455358535276,0.293576023993996,-0.423928891883286,0.671617672741025,1,"PF3D7_1320300","conserved Plasmodium protein, unknown function"
"PF3D7_1246100",120.54134514376,0.573405957896895,0.367356951904324,1.56089589410094,0.118548316246113,1,"PF3D7_1246100","delta-aminolevulinic acid synthetase (ALAS)"
"PF3D7_1118400",446.897460273664,-0.0680818217767179,0.219758400790552,-0.309803045216031,0.756710735726529,1,"PF3D7_1118400","haloacid dehalogenase-like hydrolase, putative"
"PF3D7_1206900",94.7856816983424,-0.0205722698087958,0.342207464370089,-0.0601163678491459,0.952062953881615,1,"PF3D7_1206900","conserved Plasmodium protein, unknown function"
"PF3D7_1008100",18711.9243741768,-0.0451830739218426,0.0927033018042716,-0.487394440569545,0.625978832550128,1,"PF3D7_1008100","conserved Plasmodium protein, unknown function"
"PF3D7_0931500",88.86082437768,0.549712257211899,0.406429497288808,1.35254025822165,0.176202549189627,1,"PF3D7_0931500","conserved Plasmodium protein, unknown function"
"PF3D7_1237800",209.550409262973,0.00524308714214315,0.179716362266361,0.0291742336425232,0.976725631058726,1,"PF3D7_1237800","ubiquitin-like modifier HUB1, putative (HUB1)"
