"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_1248300",45.8715466788636,0.563229508853613,0.370152146629625,1.52161621641811,0.128105271856223,1,"PF3D7_1248300","conserved Plasmodium membrane protein, unknown function"
"PF3D7_1231000",467.407546618432,0.197142492858019,0.212838648284608,0.926253264841259,0.354314377341006,1,"PF3D7_1231000","conserved Plasmodium protein, unknown function"
"PF3D7_0912800",2295.17208228253,-0.123017975918521,0.111471764432079,-1.10357969612545,0.269775502766636,1,"PF3D7_0912800","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6, putative (GCD10)"
"PF3D7_1212000",739.236050043446,0.0276301933358153,0.208151677144557,0.132740671201158,0.894398476493604,1,"PF3D7_1212000","glutathione peroxidase-like thioredoxin peroxidase (TPx(Gl))"
"PF3D7_1246700",366.563035516316,-0.14824732078023,0.226921776739958,-0.653297021158594,0.513564812462077,1,"PF3D7_1246700","conserved Plasmodium protein, unknown function"
"PF3D7_1461300",3046.75215145984,-0.104884526198308,0.26471529094942,-0.396216349354555,0.691945431158816,1,"PF3D7_1461300","40S ribosomal protein S28e, putative"
"PF3D7_1205400",1017.79430641566,-0.0654479372493793,0.139716712751215,-0.468433131302756,0.63947487976538,1,"PF3D7_1205400","conserved Plasmodium protein, unknown function"
"PF3D7_1250000",1716.2428931051,0.0454912237643045,0.206122642208734,0.220699789585644,0.825326195308302,1,"PF3D7_1250000","rRNA-processing protein, putative"
"PF3D7_1327700",350.696201011316,-0.0918603063711019,0.20938675199353,-0.438711167237268,0.660870834391633,1,"PF3D7_1327700","regulator of nonsense transcripts 3B, putative (UPF3B)"
"PF3D7_1207900",234.216008486507,-0.236683143822907,0.178697684648856,-1.32448914650457,0.185340645293726,1,"PF3D7_1207900","conserved Plasmodium protein, unknown function"
"PF3D7_1352200",2863.40262063717,0.139549628825976,0.141462530242188,0.986477681312946,0.323898762108405,1,"PF3D7_1352200","U3 small nucleolar RNA-associated protein 15, putative (UTP15)"
"PF3D7_1223500",3451.26042171479,-0.0842823450240742,0.147005507481394,-0.573327805658855,0.566422761952567,1,"PF3D7_1223500","conserved Plasmodium protein, unknown function"
"PF3D7_1238100",2603.19616419312,-0.128834370001705,0.182083153492131,-0.707557879632578,0.479219857426384,1,"PF3D7_1238100","calcyclin binding protein, putative"
"PF3D7_0806100",913.476459732828,0.120150756503917,0.196001455543146,0.613009511439412,0.539870050631168,1,"PF3D7_0806100","conserved Plasmodium protein, unknown function"
"PF3D7_1464500",4033.31094633833,-0.160382654564229,0.15267869573094,-1.0504586366579,0.293507298770517,1,"PF3D7_1464500","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0619200",5663.54721065912,0.0453263264011301,0.110982108421099,0.40841111279981,0.682971876158793,1,"PF3D7_0619200","conserved Plasmodium protein, unknown function"
"PF3D7_1202600",34158.4323228214,0.0196958150746299,0.10728197266505,0.183589232984399,0.854335710384274,1,"PF3D7_1202600","conserved protein, unknown function"
"PF3D7_0617200",15896.7361769365,0.0819211112821425,0.17139895240154,0.477955729217202,0.632681714950448,1,"PF3D7_0617200","conserved Plasmodium protein, unknown function"
"PF3D7_0824600",894.445229994604,0.119768729406313,0.122563491339768,0.977197435362647,0.328471417444032,1,"PF3D7_0824600","Fe-S cluster assembly protein DRE2, putative (DRE2)"
"PF3D7_1224500",744.421475266197,-0.00908494780792858,0.252462185479459,-0.0359853805062927,0.971294016070628,1,"PF3D7_1224500","histone chaperone ASF1, putative (ASF1)"
"PF3D7_1229900.2",75.7302211467873,0.764519484883327,0.691776573822489,1.10515376468863,0.269092967143833,1,"PF3D7_1229900.2","conserved Plasmodium protein, unknown function"
"PF3D7_1108700",8074.53969307859,0.0152945113323345,0.153307974228584,0.0997633124388566,0.920532235128677,1,"PF3D7_1108700","heat shock protein DnaJ homologue Pfj2"
"PF3D7_1327300",4001.2065825207,0.054854691357913,0.242136557131569,0.226544442556466,0.820777997397307,1,"PF3D7_1327300","conserved Plasmodium protein, unknown function"
"PF3D7_1243700",974.303054973814,0.18660430873935,0.231109010811877,0.807429827525183,0.419418888061325,1,"PF3D7_1243700","ubiquitin-conjugating enzyme E2, putative"
"PF3D7_1219100",6144.03384975114,0.105433880206414,0.126622422105808,0.832663587167136,0.405034486092816,1,"PF3D7_1219100","clathrin heavy chain, putative"
"PF3D7_1328400",305.159310983484,-0.322361966921874,0.279756835329115,-1.15229344277732,0.249200510590176,1,"PF3D7_1328400","conserved Plasmodium protein, unknown function"
"PF3D7_1221100.1",22.8902385424543,-0.118007893550701,0.44155550804275,-0.267254946210015,0.789272873146348,1,"PF3D7_1221100.1",NA
"PF3D7_1230400",395.011384803663,-0.196600204175728,0.316625679843311,-0.620923117395343,0.534650210028036,1,"PF3D7_1230400","ATP-dependent protease subunit ClpQ (ClpQ)"
"PF3D7_1410700",384.4593837223,0.0815977492528673,0.197708073385949,0.412718347083272,0.67981298108432,1,"PF3D7_1410700","conserved Plasmodium protein, unknown function"
"PF3D7_1432600",697.067651098163,-0.0950656500230814,0.169744944940858,-0.560049962349122,0.575445359277293,1,"PF3D7_1432600","conserved Plasmodium protein, unknown function"
"PF3D7_1212500",3253.42287001198,0.0815922428686677,0.187925654996478,0.434172986494031,0.664162827942732,1,"PF3D7_1212500","glycerol-3-phosphate 1-O-acyltransferase (GAT)"
"PF3D7_1203900",5637.80963922719,0.0621039264832113,0.17779929358509,0.349292312871255,0.726869868912147,1,"PF3D7_1203900","ubiquitin-conjugating enzyme E2 (UBC)"
"PF3D7_1240000",1139.84416732074,0.154003411251707,0.118903981849512,1.29519137085432,0.195254220857085,1,"PF3D7_1240000","3-hydroxyisobutyryl-coenzyme A hydrolase, putative"
"PF3D7_1201400",847.921739272668,0.0537851502673037,0.289197336376421,0.185980794087594,0.852459822659615,1,"PF3D7_1201400","Plasmodium exported protein, unknown function"
"PF3D7_1252900",208.917871111518,0.676702986836075,0.620722997347281,1.09018513850466,0.275631598497612,1,"PF3D7_1252900","Plasmodium exported protein, unknown function"
"PF3D7_0934500",3043.74686520417,0.130487181313332,0.144970825780148,0.900092695279383,0.368070923058058,1,"PF3D7_0934500","V-type proton ATPase subunit E, putative"
"PF3D7_1462300",11509.780244204,0.030863263289219,0.0859918470673569,0.358909179669603,0.719663032171709,1,"PF3D7_1462300","conserved Plasmodium protein, unknown function"
"PF3D7_1237000",1104.20657516354,-0.0508325735736045,0.138292720904793,-0.367572300559478,0.713192171965037,1,"PF3D7_1237000","SUMO-activating enzyme subunit 2 (UBA2)"
"PF3D7_1232700",273.648428144901,0.0633058585287209,0.233883160161504,0.27067300820207,0.786642538429847,1,"PF3D7_1232700","conserved Plasmodium protein, unknown function"
"PF3D7_1231200",152.494454191607,-0.0359086259550568,0.31177960751893,-0.115173106544104,0.908307914671017,1,"PF3D7_1231200","conserved Plasmodium protein, unknown function"
"PF3D7_1213900",11593.570794364,0.147438856624712,0.0899280876968783,1.63951953611742,0.101105105415987,1,"PF3D7_1213900","conserved Plasmodium protein, unknown function"
"PF3D7_0408200",207.014180782201,0.109373367775377,0.241932949778621,0.452081322016939,0.651210398825143,1,"PF3D7_0408200","conserved Plasmodium protein, unknown function"
"PF3D7_1323200",2603.72048116381,0.0140566871866308,0.144008853663904,0.0976098818162747,0.922242077426323,1,"PF3D7_1323200","V-type proton ATPase subunit G, putative"
"PF3D7_1235900",4691.6381738211,0.0949117596338743,0.160130903834582,0.592713569717435,0.553372858500228,1,"PF3D7_1235900","pre-mRNA-splicing factor SYF1, putative (XAB2)"
"PF3D7_1237900",22200.7732975206,-0.0436354460632014,0.202832711896109,-0.215130220639911,0.829665792817038,1,"PF3D7_1237900","conserved Plasmodium protein, unknown function"
"PF3D7_1204500",266.550434092622,0.149376179814634,0.175138332436799,0.852903974454238,0.393712557481473,1,"PF3D7_1204500","conserved Plasmodium protein, unknown function"
"PF3D7_1239100",322.42104202578,0.0235530771336162,0.237649243009741,0.0991085720927411,0.921052066054085,1,"PF3D7_1239100","mitochondrial ribosomal protein L23 precursor, putative"
"PF3D7_1108200",195.595681647401,0.0612037437386958,0.222332266188661,0.275280528498554,0.783100722796859,1,"PF3D7_1108200","D-tyrosyl-tRNA(Tyr) deacylase (DTD)"
"PF3D7_1225800",9959.70224519993,0.0627209603793476,0.083369457252257,0.752325401250583,0.451855395880419,1,"PF3D7_1225800","ubiquitin-activating enzyme E1 (UBA1)"
"PF3D7_0818600",321.6656651651,-0.0115797351627409,0.226850755883235,-0.0510456097783568,0.959289176550223,1,"PF3D7_0818600","BEM46-like protein, putative (PBLP)"
"PF3D7_1236000",487.505918481956,-0.009709438922992,0.177999465138771,-0.0545475735863721,0.956498906741223,1,"PF3D7_1236000","vesicle transport v-SNARE protein VTI1, putative"
"PF3D7_0210000",1979.51098568761,-0.100523501588649,0.140949315649669,-0.713189000778842,0.475728811649765,1,"PF3D7_0210000","secretory complex protein 61 gamma subunit (Sec61-gamma)"
"PF3D7_1224200",204.069526261084,0.147599282475144,0.269669713326127,0.547333553533483,0.584149595993801,1,"PF3D7_1224200","conserved Plasmodium protein, unknown function"
"PF3D7_1001100.2",2172.94425714062,-0.570594977452211,0.311949012827319,-1.82912897297119,0.0673802895541468,1,"PF3D7_1001100.2","acyl-CoA binding protein, isoform 1, ACBP1 (ACBP1)"
"PF3D7_1223400",40977.8965142414,0.0820465711037709,0.0975722573770529,0.840880116022268,0.400415098790918,1,"PF3D7_1223400","phospholipid-transporting ATPase, putative"
"PF3D7_1244800",5946.7380579956,0.0179503616801261,0.16706896943955,0.107442822807506,0.914437683419262,1,"PF3D7_1244800","cytoplasmic translation machinery associated protein, putative"
"PF3D7_1251400",163.63244382455,-0.100562464735604,0.340572323047185,-0.295274917925941,0.767783875369281,1,"PF3D7_1251400","conserved Plasmodium protein, unknown function"
"PF3D7_1429100",1112.32056685863,-0.0686300632909238,0.12606187132044,-0.544415710889071,0.586155436873248,1,"PF3D7_1429100","apicoplast ribosomal protein L15 precursor, putative"
"PF3D7_1232000",148.729970406971,-0.0255360780991674,0.190106519287634,-0.134325104656358,0.893145502487391,1,"PF3D7_1232000","phenylalanine--tRNA ligase (aFRS)"
"PF3D7_0817200",1230.36056874578,0.0599658342435657,0.174988852869056,0.342683738194672,0.731836397822846,1,"PF3D7_0817200","conserved Plasmodium protein, unknown function"
"PF3D7_1208000",12.9050757539166,0.15322891945181,0.570979093914665,0.268361698501541,0.788420918670475,1,"PF3D7_1208000","apicoplast ribosomal protein L29 precursor, putative"
"PF3D7_0909400",9080.36458696074,0.0400238133847119,0.0846097937050143,0.473039959466771,0.636184670735065,1,"PF3D7_0909400","exoribonuclease, putative"
"PF3D7_1202500",823.757155902093,-0.149908501920342,0.118406184850336,-1.26605296935988,0.205494118855355,1,"PF3D7_1202500","trimethylguanosine synthase, putative"
"PF3D7_1205000",647.131241171402,0.112076103623743,0.133961598116495,0.836628595056624,0.402801367133407,1,"PF3D7_1205000","conserved Plasmodium protein, unknown function"
"PF3D7_0702400",10173.4419862854,0.472836839995476,0.262514965044423,1.80118051523448,0.0716744324467943,1,"PF3D7_0702400","small exported membrane protein 1 (SEMP1)"
"PF3D7_1301300",92.4298203878824,0.146907324270866,0.352139359482892,0.417185186247274,0.676542959743401,1,"PF3D7_1301300","Plasmodium exported protein (PHISTa-like), unknown function, pseudogene"
"PF3D7_1241700",670.528893572306,0.0529892906784414,0.240298655110527,0.220514303977559,0.825470633576423,1,"PF3D7_1241700","replication factor C subunit 4, putative (RFC4)"
"PF3D7_1215700",4.44843660219844,0.910079212450951,1.02197509521216,0.890510166749242,0.373192011780386,1,"PF3D7_1215700","conserved Plasmodium protein, unknown function"
"PF3D7_1003000",214.957406895823,0.00377046957069769,0.378451043373573,0.00996289912979795,0.992050888107674,1,"PF3D7_1003000","conserved Plasmodium protein, unknown function"
"PF3D7_0317500",3637.47747655773,-0.0871917581183376,0.0857037751761263,-1.01736192996345,0.308981285502144,1,"PF3D7_0317500","kinesin-5 (EG5)"
"PF3D7_1244400",2888.61786872042,0.00986999243130641,0.135059724691883,0.0730787246443988,0.941743471656873,1,"PF3D7_1244400","conserved Plasmodium protein, unknown function"
"PF3D7_0514200",930.946420394725,0.0298821006126366,0.110077339995228,0.271464595837182,0.786033726093979,1,"PF3D7_0514200","conserved Plasmodium protein, unknown function"
"PF3D7_0529900",5858.43318870593,0.0891442813333465,0.156017807471585,0.571372478424184,0.567747180804067,1,"PF3D7_0529900","RING zinc finger protein, putative"
"PF3D7_1246000",58.1094880988565,-0.188960283824257,0.349433512596946,-0.540761767295666,0.588671798365355,1,"PF3D7_1246000","conserved Plasmodium protein, unknown function"
"PF3D7_1320300",400.901847883517,-0.110528722765884,0.27917143570591,-0.395917019541781,0.692166245056134,1,"PF3D7_1320300","conserved Plasmodium protein, unknown function"
"PF3D7_1246100",120.54134514376,-0.168182514766657,0.224244953339053,-0.749994647649303,0.453257928346496,1,"PF3D7_1246100","delta-aminolevulinic acid synthetase (ALAS)"
"PF3D7_1118400",446.897460273664,0.105430891877018,0.193134943076136,0.545892370369541,0.585139923218404,1,"PF3D7_1118400","haloacid dehalogenase-like hydrolase, putative"
"PF3D7_1206900",94.7856816983424,-0.195155375749396,0.271209523371787,-0.719574199766829,0.471787202018632,1,"PF3D7_1206900","conserved Plasmodium protein, unknown function"
"PF3D7_1008100",18711.9243741768,-0.137077434031786,0.0924247870667577,-1.48312415296966,0.1380414279605,1,"PF3D7_1008100","conserved Plasmodium protein, unknown function"
"PF3D7_0931500",88.86082437768,0.581640849808783,0.32044561022938,1.81510007078092,0.0695085323296214,1,"PF3D7_0931500","conserved Plasmodium protein, unknown function"
"PF3D7_1237800",209.550409262973,-0.0792935984591096,0.163074155749051,-0.486242581449457,0.626795184045241,1,"PF3D7_1237800","ubiquitin-like modifier HUB1, putative (HUB1)"
"PF3D7_0805400",248.460566699918,0.0992461548692784,0.199695138735674,0.496988336809969,0.619197276051127,1,"PF3D7_0805400","acetyltransferase, putative"
"PF3D7_0302200",4088.48553538186,0.157580171675043,0.341064297284638,0.462024823265312,0.644063519313176,1,"PF3D7_0302200","cytoadherence linked asexual protein 3.2 (CLAG3.2)"
"PF3D7_1342600",6762.42471422337,0.262744410977649,0.209097075136412,1.25656664879812,0.208910597777427,1,"PF3D7_1342600","myosin A (MyoA)"
"PF3D7_1235400",600.488646865639,-0.138307642023854,0.135809532557162,-1.01839421298089,0.308490651265364,1,"PF3D7_1235400","tetQ family GTPase, putative"
"PF3D7_1232500",1602.55448819881,0.143753630983671,0.18186893274377,0.790424339192672,0.429279992571587,1,"PF3D7_1232500","CG2-related protein, putative"
"PF3D7_0703800",295.932525480383,0.0499082781763915,0.253378236229489,0.196971448373288,0.843849880956578,1,"PF3D7_0703800","conserved Plasmodium protein, unknown function"
"PF3D7_1220300",777.694518651274,0.0215589914428148,0.184988041785479,0.116542622078327,0.90722250868188,1,"PF3D7_1220300","cell cycle associated protein, putative"
"PF3D7_1211200",3947.57573957631,-0.0131360591247808,0.10762922535057,-0.122049183964615,0.902860066225175,1,"PF3D7_1211200","conserved Plasmodium protein, unknown function"
"PF3D7_1127400",61.7297502298767,-0.176885501596026,0.263473063973836,-0.67136085536847,0.50199067553225,1,"PF3D7_1127400","conserved Plasmodium protein, unknown function"
"PF3D7_1214100",715.310119957407,0.00833809015552893,0.203074530895584,0.041059260946003,0.96724865225206,1,"PF3D7_1214100","GPI ethanolamine phosphate transferase 3, putative (PIGO)"
"PF3D7_0631000",75.0187315375656,-0.0510494811393781,0.258501169135278,-0.19748259286465,0.84344990209476,1,"PF3D7_0631000","tetratricopeptide repeat protein, putative"
"PF3D7_1242200",1369.51837383748,-0.0418639221657791,0.107784023370592,-0.388405636165939,0.697715873940357,1,"PF3D7_1242200","queuine tRNA-ribosyltransferase, putative (TGT)"
"PF3D7_1448300",5786.7971606481,0.00353598026590836,0.103634353078994,0.0341197697563962,0.972781643676657,1,"PF3D7_1448300","conserved Plasmodium protein, unknown function"
"PF3D7_1202100.2",235.311543681509,0.0208435256308902,0.248733624525918,0.0837985844118085,0.933216573538401,1,"PF3D7_1202100.2","conserved protein, unknown function"
"PF3D7_1124400",276.197659124493,-0.00538235115084173,0.214799385069393,-0.0250575724371972,0.980009041836637,1,"PF3D7_1124400","U6 snRNA-associated Sm-like protein LSm1, putative (LSM1)"
"PF3D7_1220500",137.810229194552,-0.0488601071310081,0.383761057835458,-0.127319086013041,0.89868785478273,1,"PF3D7_1220500","ribosome biogenesis protein TSR3, putative (TSR3)"
"PF3D7_0710200",3260.20288265914,-0.128942501338885,0.182962963636197,-0.704746462214475,0.480968031424289,1,"PF3D7_0710200","conserved Plasmodium protein, unknown function"
