"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_1248300",45.8715466788636,3.77378301703677,1.64119706577614,2.29940882526019,0.0214817352799351,0.835877713335108,"PF3D7_1248300","conserved Plasmodium membrane protein, unknown function"
"PF3D7_1231000",467.407546618432,0.21143006130431,0.242276701001111,0.872680123308021,0.382837454671748,0.963982289697757,"PF3D7_1231000","conserved Plasmodium protein, unknown function"
"PF3D7_0912800",2295.17208228253,0.0713328860748738,0.110595314759209,0.644990126662976,0.518933584040882,0.963982289697757,"PF3D7_0912800","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6, putative (GCD10)"
"PF3D7_1212000",739.236050043446,-0.170329354279553,0.233289388088589,-0.730120455435688,0.465316558873399,0.963982289697757,"PF3D7_1212000","glutathione peroxidase-like thioredoxin peroxidase (TPx(Gl))"
"PF3D7_1246700",366.563035516316,0.512474361827096,0.540372028172887,0.948373222721912,0.342939486307668,0.963982289697757,"PF3D7_1246700","conserved Plasmodium protein, unknown function"
"PF3D7_1461300",3046.75215145984,-0.0805281619014791,0.265673678533987,-0.303109296885719,0.761806569349322,0.990463587588304,"PF3D7_1461300","40S ribosomal protein S28e, putative"
"PF3D7_1205400",1017.79430641566,0.0770873309265246,0.141461001095427,0.544936981426582,0.585796860507785,0.968489392952952,"PF3D7_1205400","conserved Plasmodium protein, unknown function"
"PF3D7_1250000",1716.2428931051,-0.0573633917909571,0.206397996666709,-0.277926107410759,0.781069082302395,0.993662403713696,"PF3D7_1250000","rRNA-processing protein, putative"
"PF3D7_1327700",350.696201011316,0.118996594954525,0.205644626141378,0.57865161461947,0.562824270191866,0.968281492851897,"PF3D7_1327700","regulator of nonsense transcripts 3B, putative (UPF3B)"
"PF3D7_1207900",234.216008486507,0.0962057545805104,0.22738496133196,0.423096382526633,0.672224941590269,0.982467645451795,"PF3D7_1207900","conserved Plasmodium protein, unknown function"
"PF3D7_1352200",2863.40262063717,0.105048246480937,0.141949709431747,0.74003847490401,0.459276648914787,0.963982289697757,"PF3D7_1352200","U3 small nucleolar RNA-associated protein 15, putative (UTP15)"
"PF3D7_1223500",3451.26042171479,0.21001019113198,0.147406487462545,1.42470114271831,0.154243608667992,0.963982289697757,"PF3D7_1223500","conserved Plasmodium protein, unknown function"
"PF3D7_1238100",2603.19616419312,-0.108836499209378,0.185272389173597,-0.587440469110591,0.556907921029312,0.96779151419183,"PF3D7_1238100","calcyclin binding protein, putative"
"PF3D7_0806100",913.476459732828,0.0380791256609397,0.197227559051387,0.193072032347256,0.846902555492197,1,"PF3D7_0806100","conserved Plasmodium protein, unknown function"
"PF3D7_1464500",4033.31094633833,0.0719328181525091,0.154880645136332,0.464440331386734,0.642332300090496,0.973119315928426,"PF3D7_1464500","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0619200",5663.54721065912,-0.0980703422044928,0.110755109613256,-0.885470138099657,0.375903118498614,0.963982289697757,"PF3D7_0619200","conserved Plasmodium protein, unknown function"
"PF3D7_1202600",34158.4323228214,-0.0948160780194721,0.107333772731424,-0.88337599253802,0.377033157506106,0.963982289697757,"PF3D7_1202600","conserved protein, unknown function"
"PF3D7_0617200",15896.7361769365,-0.120736842164343,0.17145002509738,-0.704210116596757,0.481301931767102,0.963982289697757,"PF3D7_0617200","conserved Plasmodium protein, unknown function"
"PF3D7_0824600",894.445229994604,-0.00505822390844676,0.119665268630689,-0.0422697743992659,0.966283640277134,1,"PF3D7_0824600","Fe-S cluster assembly protein DRE2, putative (DRE2)"
"PF3D7_1224500",744.421475266197,0.0881426741189482,0.46175302361691,0.190887053491338,0.848614083485552,1,"PF3D7_1224500","histone chaperone ASF1, putative (ASF1)"
"PF3D7_1229900.2",75.7302211467873,1.25263412077018,0.754074110762943,1.66115518738976,0.0966822830528562,0.963982289697757,"PF3D7_1229900.2","conserved Plasmodium protein, unknown function"
"PF3D7_1108700",8074.53969307859,-0.120153619032496,0.154084280584936,-0.779791543799066,0.435513584563177,0.963982289697757,"PF3D7_1108700","heat shock protein DnaJ homologue Pfj2"
"PF3D7_1327300",4001.2065825207,0.246124131111616,0.258264913136323,0.952990973968275,0.340594643939581,0.963982289697757,"PF3D7_1327300","conserved Plasmodium protein, unknown function"
