"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_1248300",45.8715466788636,-0.602527759794198,0.322925095244757,-1.8658437162882,0.0620632340447303,0.251544985984772,"PF3D7_1248300","conserved Plasmodium membrane protein, unknown function"
"PF3D7_1231000",467.407546618432,-0.491716414051027,0.207540254004648,-2.3692580333838,0.017823813527572,0.129403107246126,"PF3D7_1231000","conserved Plasmodium protein, unknown function"
"PF3D7_0912800",2295.17208228253,0.223676063418116,0.11027075100793,2.02842604565221,0.042516784085633,0.209543275414904,"PF3D7_0912800","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6, putative (GCD10)"
"PF3D7_1212000",739.236050043446,-0.46468980622263,0.20398323604096,-2.27807841095981,0.0227219062814935,0.148291602556234,"PF3D7_1212000","glutathione peroxidase-like thioredoxin peroxidase (TPx(Gl))"
"PF3D7_1246700",366.563035516316,-0.420144921565535,0.2207398611653,-1.9033486718147,0.0569950638305411,0.240879768972205,"PF3D7_1246700","conserved Plasmodium protein, unknown function"
"PF3D7_1461300",3046.75215145984,0.121309610287046,0.264369664987501,0.458863577607442,0.646332135494458,0.831818251444791,"PF3D7_1461300","40S ribosomal protein S28e, putative"
"PF3D7_1205400",1017.79430641566,-0.0262978722466694,0.135049865186803,-0.19472712697857,0.84560657415146,0.941785481988042,"PF3D7_1205400","conserved Plasmodium protein, unknown function"
"PF3D7_1250000",1716.2428931051,0.016865541427193,0.204007140354814,0.0826713290420132,0.934112882921202,0.975773228887432,"PF3D7_1250000","rRNA-processing protein, putative"
"PF3D7_1327700",350.696201011316,-0.553994851822132,0.202846229595038,-2.73110746464515,0.00631218852900065,0.076543497199477,"PF3D7_1327700","regulator of nonsense transcripts 3B, putative (UPF3B)"
"PF3D7_1207900",234.216008486507,-0.0082177235149576,0.162935692924661,-0.0504353795503688,0.959775443446216,0.985232295055999,"PF3D7_1207900","conserved Plasmodium protein, unknown function"
"PF3D7_1352200",2863.40262063717,0.149896131651352,0.141932558098544,1.05610815206529,0.290918806396361,0.562637140278325,"PF3D7_1352200","U3 small nucleolar RNA-associated protein 15, putative (UTP15)"
"PF3D7_1223500",3451.26042171479,-0.0447853743667907,0.146150365439715,-0.306433543508751,0.759274571919273,0.895419001337366,"PF3D7_1223500","conserved Plasmodium protein, unknown function"
"PF3D7_1238100",2603.19616419312,0.0435222277637998,0.181303693773987,0.240051522712244,0.810290314732732,0.924544206339514,"PF3D7_1238100","calcyclin binding protein, putative"
"PF3D7_0806100",913.476459732828,0.165642745649375,0.195885044159578,0.845612008614778,0.397769224210904,0.663700501986863,"PF3D7_0806100","conserved Plasmodium protein, unknown function"
"PF3D7_1464500",4033.31094633833,-0.114883452484839,0.151965934730847,-0.75598161317083,0.449660219787444,0.710222393910293,"PF3D7_1464500","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0619200",5663.54721065912,0.256801592326795,0.111206214014407,2.30923779397368,0.020930389405244,0.142003704538344,"PF3D7_0619200","conserved Plasmodium protein, unknown function"
"PF3D7_1202600",34158.4323228214,0.327711924608083,0.107278893526855,3.05476607592012,0.00225236124166278,0.0416597450293262,"PF3D7_1202600","conserved protein, unknown function"
"PF3D7_0617200",15896.7361769365,0.0289934086390568,0.171262261194109,0.169292454957112,0.865566610399036,0.950614036538621,"PF3D7_0617200","conserved Plasmodium protein, unknown function"
"PF3D7_0824600",894.445229994604,0.109800468688649,0.116691564707229,0.94094606550294,0.346732499176268,0.615664829965938,"PF3D7_0824600","Fe-S cluster assembly protein DRE2, putative (DRE2)"
"PF3D7_1224500",744.421475266197,-0.462872105231281,0.247320583996286,-1.87154703321512,0.0612692971149079,0.24989589934112,"PF3D7_1224500","histone chaperone ASF1, putative (ASF1)"
"PF3D7_1229900.2",75.7302211467873,-0.403460959126451,0.67539994498563,-0.59736599347078,0.550263052903804,0.773877910045274,"PF3D7_1229900.2","conserved Plasmodium protein, unknown function"
"PF3D7_1108700",8074.53969307859,0.156814439996495,0.153693572517684,1.02030577744851,0.307583464154119,0.576224488111876,"PF3D7_1108700","heat shock protein DnaJ homologue Pfj2"
"PF3D7_1327300",4001.2065825207,0.378295012943703,0.243752415279586,1.55196416211834,0.120670798942116,0.35801820106251,"PF3D7_1327300","conserved Plasmodium protein, unknown function"
"PF3D7_1243700",974.303054973814,-0.160627087659101,0.238682562450555,-0.672973702016359,0.500964021620434,0.742850888486744,"PF3D7_1243700","ubiquitin-conjugating enzyme E2, putative"
"PF3D7_1219100",6144.03384975114,-0.14394912861253,0.125887132570509,-1.14347769842088,0.252840308965253,0.526581179663558,"PF3D7_1219100","clathrin heavy chain, putative"
"PF3D7_1328400",305.159310983484,0.102909986800801,0.274962544636085,0.374269109769128,0.708204111615717,0.865252782238757,"PF3D7_1328400","conserved Plasmodium protein, unknown function"
"PF3D7_1221100.1",22.8902385424543,-0.53205000108687,0.372757205618047,-1.42733659622947,0.153482896851894,NA,"PF3D7_1221100.1",NA
"PF3D7_1230400",395.011384803663,-0.0319698143022389,0.31110346410573,-0.102762643270901,0.918151354601112,0.971023250626856,"PF3D7_1230400","ATP-dependent protease subunit ClpQ (ClpQ)"
"PF3D7_1410700",384.4593837223,-0.567790543747853,0.190470982370206,-2.98098186234097,0.00287325809854252,0.0473224593544407,"PF3D7_1410700","conserved Plasmodium protein, unknown function"
"PF3D7_1432600",697.067651098163,-0.310799841420087,0.166240934417657,-1.86957467791445,0.0615429043930869,0.250066533664536,"PF3D7_1432600","conserved Plasmodium protein, unknown function"
"PF3D7_1212500",3253.42287001198,-0.250731609761879,0.186448200709685,-1.34477891879627,0.178696640068284,0.443979232067309,"PF3D7_1212500","glycerol-3-phosphate 1-O-acyltransferase (GAT)"
"PF3D7_1203900",5637.80963922719,0.118322090459832,0.177651752458735,0.666033905223177,0.505389429109601,0.745087634849738,"PF3D7_1203900","ubiquitin-conjugating enzyme E2 (UBC)"
"PF3D7_1240000",1139.84416732074,0.377742987153643,0.115175012001033,3.27973039108739,0.00103906331830865,0.0263210550360685,"PF3D7_1240000","3-hydroxyisobutyryl-coenzyme A hydrolase, putative"
"PF3D7_1201400",847.921739272668,0.183141017937957,0.28110376700962,0.651506807917267,0.514719383851391,0.753015394893702,"PF3D7_1201400","Plasmodium exported protein, unknown function"
"PF3D7_1252900",208.917871111518,-1.1681140809897,1.07883749978846,-1.08275257508081,0.27891826090298,0.551564706859902,"PF3D7_1252900","Plasmodium exported protein, unknown function"
"PF3D7_0934500",3043.74686520417,0.018885140231095,0.143952343391029,0.131190224391108,0.895624828928107,0.963866850065552,"PF3D7_0934500","V-type proton ATPase subunit E, putative"
"PF3D7_1462300",11509.780244204,-0.0506041793168521,0.0854806550693995,-0.591995689267565,0.553853475012678,0.776394299859877,"PF3D7_1462300","conserved Plasmodium protein, unknown function"
