"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_1248300",45.8715466788636,0.0288285881695656,0.552786987828696,0.0521513508897922,0.958408096510163,1,"PF3D7_1248300","conserved Plasmodium membrane protein, unknown function"
"PF3D7_1231000",467.407546618432,0.308729881735605,0.213564535911245,1.44560462915018,0.148288127522733,0.989148488818702,"PF3D7_1231000","conserved Plasmodium protein, unknown function"
"PF3D7_0912800",2295.17208228253,0.16950875654574,0.110876977417263,1.52880030186814,0.126313957535226,0.989148488818702,"PF3D7_0912800","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6, putative (GCD10)"
"PF3D7_1212000",739.236050043446,0.133002923500743,0.221448217966725,0.600605074730058,0.548103057141803,0.989148488818702,"PF3D7_1212000","glutathione peroxidase-like thioredoxin peroxidase (TPx(Gl))"
"PF3D7_1246700",366.563035516316,0.323929486476213,0.253445330473257,1.27810398349554,0.201212764576038,0.989148488818702,"PF3D7_1246700","conserved Plasmodium protein, unknown function"
"PF3D7_1461300",3046.75215145984,-0.053411835131194,0.26542645228122,-0.201230264248885,0.840518528034929,0.998393018399399,"PF3D7_1461300","40S ribosomal protein S28e, putative"
"PF3D7_1205400",1017.79430641566,-0.0475573106582666,0.144812097287912,-0.328407029170458,0.742603928946902,0.997126850888456,"PF3D7_1205400","conserved Plasmodium protein, unknown function"
"PF3D7_1250000",1716.2428931051,-0.125215724997085,0.206172414280226,-0.607335008586038,0.543628609740532,0.989148488818702,"PF3D7_1250000","rRNA-processing protein, putative"
"PF3D7_1327700",350.696201011316,0.183268202524427,0.19999766516923,0.91635171025298,0.359482454346617,0.989148488818702,"PF3D7_1327700","regulator of nonsense transcripts 3B, putative (UPF3B)"
"PF3D7_1207900",234.216008486507,-0.0748193745383461,0.178381174525235,-0.419435373365375,0.674897976653346,0.991162105642516,"PF3D7_1207900","conserved Plasmodium protein, unknown function"
"PF3D7_1352200",2863.40262063717,0.115812259071382,0.141413869730311,0.818959691098519,0.412809411810857,0.989148488818702,"PF3D7_1352200","U3 small nucleolar RNA-associated protein 15, putative (UTP15)"
"PF3D7_1223500",3451.26042171479,0.104856035870612,0.147226308013052,0.712209911976572,0.47633479997202,0.989148488818702,"PF3D7_1223500","conserved Plasmodium protein, unknown function"
"PF3D7_1238100",2603.19616419312,-0.146915838127693,0.185065892603419,-0.793856912589081,0.427278735897872,0.989148488818702,"PF3D7_1238100","calcyclin binding protein, putative"
"PF3D7_0806100",913.476459732828,0.145649738016048,0.195674492462,0.74434708470923,0.45666652280047,0.989148488818702,"PF3D7_0806100","conserved Plasmodium protein, unknown function"
"PF3D7_1464500",4033.31094633833,0.173783704402229,0.155406423641544,1.11825303182495,0.263458940515567,0.989148488818702,"PF3D7_1464500","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0619200",5663.54721065912,-0.1786720579197,0.11020598805243,-1.621255442442,0.104962866747176,0.989148488818702,"PF3D7_0619200","conserved Plasmodium protein, unknown function"
"PF3D7_1202600",34158.4323228214,-0.140025802699248,0.107359744688891,-1.30426728477249,0.192142465679903,0.989148488818702,"PF3D7_1202600","conserved protein, unknown function"
