"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_1248300",45.8715466788636,-0.635417640993153,0.384358210042666,-1.65319127936052,0.0982919407358342,0.304329378291013,"PF3D7_1248300","conserved Plasmodium membrane protein, unknown function"
"PF3D7_1231000",467.407546618432,-0.146811095348843,0.220795526693587,-0.664918794086725,0.506102434218247,0.733501470702116,"PF3D7_1231000","conserved Plasmodium protein, unknown function"
"PF3D7_0912800",2295.17208228253,0.13078504302644,0.109862102762833,1.19044729472159,0.233870633668977,0.484436885365047,"PF3D7_0912800","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6, putative (GCD10)"
"PF3D7_1212000",739.236050043446,-0.494978088333316,0.207896984149204,-2.38088152340911,0.0172712657646377,0.113453544435005,"PF3D7_1212000","glutathione peroxidase-like thioredoxin peroxidase (TPx(Gl))"
"PF3D7_1246700",366.563035516316,-0.465624981512886,0.224788177264605,-2.07139444422286,0.0383219496735738,0.175356064484283,"PF3D7_1246700","conserved Plasmodium protein, unknown function"
"PF3D7_1461300",3046.75215145984,-0.037967550389467,0.264457612989485,-0.143567621140771,0.885841910309914,0.959037310916814,"PF3D7_1461300","40S ribosomal protein S28e, putative"
"PF3D7_1205400",1017.79430641566,-0.0176214259362206,0.135113467607344,-0.130419463346397,0.896234568580021,0.961503946337376,"PF3D7_1205400","conserved Plasmodium protein, unknown function"
"PF3D7_1250000",1716.2428931051,-0.143178793311987,0.204129302016214,-0.701412251439601,0.483045778404948,0.714435330906824,"PF3D7_1250000","rRNA-processing protein, putative"
"PF3D7_1327700",350.696201011316,-0.11163376487718,0.204818961902271,-0.54503627906505,0.585728566281903,0.792369573877567,"PF3D7_1327700","regulator of nonsense transcripts 3B, putative (UPF3B)"
"PF3D7_1207900",234.216008486507,0.139935110192206,0.165968892492606,0.84314059153248,0.399149819271974,0.647400379146465,"PF3D7_1207900","conserved Plasmodium protein, unknown function"
"PF3D7_1352200",2863.40262063717,0.0780433762082295,0.141187308475516,0.552764813288891,0.58042446564485,0.787233071288955,"PF3D7_1352200","U3 small nucleolar RNA-associated protein 15, putative (UTP15)"
"PF3D7_1223500",3451.26042171479,-0.0259073668321364,0.146468849694282,-0.176879704361793,0.859602880820462,0.945891357422043,"PF3D7_1223500","conserved Plasmodium protein, unknown function"
"PF3D7_1238100",2603.19616419312,-0.241357091058734,0.181511736485423,-1.32970515147992,0.183615436872128,0.420223464517615,"PF3D7_1238100","calcyclin binding protein, putative"
"PF3D7_0806100",913.476459732828,0.373533085236258,0.196002028254139,1.90576132585694,0.056681178699061,0.227708437732344,"PF3D7_0806100","conserved Plasmodium protein, unknown function"
"PF3D7_1464500",4033.31094633833,-0.150058544729712,0.152299203160334,-0.985287786251494,0.324482730385833,0.578531200649869,"PF3D7_1464500","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0619200",5663.54721065912,0.342791204141945,0.110977462482002,3.08883620579752,0.00200942189806243,0.0334512457192018,"PF3D7_0619200","conserved Plasmodium protein, unknown function"
"PF3D7_1202600",34158.4323228214,0.294750818635852,0.107305077025327,2.74684876808096,0.00601708727137502,0.0627305538442372,"PF3D7_1202600","conserved protein, unknown function"
"PF3D7_0617200",15896.7361769365,-0.0275477394049255,0.17128718319425,-0.160827791614068,0.872229035619217,0.950755649677971,"PF3D7_0617200","conserved Plasmodium protein, unknown function"
"PF3D7_0824600",894.445229994604,0.0556648394538129,0.116937839747284,0.476020760894087,0.634059587377196,0.823007651332591,"PF3D7_0824600","Fe-S cluster assembly protein DRE2, putative (DRE2)"
"PF3D7_1224500",744.421475266197,-0.554411105395652,0.250093805584871,-2.21681262396365,0.0266358984983214,0.142482990723336,"PF3D7_1224500","histone chaperone ASF1, putative (ASF1)"
"PF3D7_1229900.2",75.7302211467873,-0.60275968366111,0.68199792304786,-0.883814544430527,0.376796333685407,0.629409902253607,"PF3D7_1229900.2","conserved Plasmodium protein, unknown function"
"PF3D7_1108700",8074.53969307859,0.186838041464331,0.153832485885607,1.21455517271734,0.224535794820848,0.473434066645527,"PF3D7_1108700","heat shock protein DnaJ homologue Pfj2"
"PF3D7_1327300",4001.2065825207,0.01679239759431,0.242832474461225,0.0691521907502999,0.94486847820934,0.981616199218036,"PF3D7_1327300","conserved Plasmodium protein, unknown function"
"PF3D7_1243700",974.303054973814,0.00822869235185666,0.255993875226865,0.0321440985436245,0.974357136012397,0.993861285464643,"PF3D7_1243700","ubiquitin-conjugating enzyme E2, putative"
