"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_1248300",45.8715466788636,0.154166485534233,0.469151409385646,0.328607103058935,0.742452678516834,0.893949095509743,"PF3D7_1248300","conserved Plasmodium membrane protein, unknown function"
"PF3D7_1231000",467.407546618432,0.214356074545337,0.2114883411219,1.01355977075722,0.310792861918246,0.626218137767522,"PF3D7_1231000","conserved Plasmodium protein, unknown function"
"PF3D7_0912800",2295.17208228253,0.0228452488721218,0.110052992479787,0.207584077064672,0.83555373820661,0.940700347971693,"PF3D7_0912800","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6, putative (GCD10)"
"PF3D7_1212000",739.236050043446,0.286352829636326,0.212374850229171,1.34833681731771,0.177550075547693,0.510854133274272,"PF3D7_1212000","glutathione peroxidase-like thioredoxin peroxidase (TPx(Gl))"
"PF3D7_1246700",366.563035516316,0.631376648619712,0.238622768147688,2.64591955545894,0.00814691881078865,0.242289365432854,"PF3D7_1246700","conserved Plasmodium protein, unknown function"
"PF3D7_1461300",3046.75215145984,-0.508828124690016,0.265398673101919,-1.91722181103224,0.0552097582750159,0.3465704474987,"PF3D7_1461300","40S ribosomal protein S28e, putative"
"PF3D7_1205400",1017.79430641566,0.0435854388633796,0.141633624427395,0.307733696991725,0.758284976681337,0.903742794810431,"PF3D7_1205400","conserved Plasmodium protein, unknown function"
"PF3D7_1250000",1716.2428931051,0.40522141751847,0.205600709291582,1.97091449204967,0.0487336572077387,0.338474234865137,"PF3D7_1250000","rRNA-processing protein, putative"
"PF3D7_1327700",350.696201011316,0.258704200396053,0.198038269966992,1.30633437890148,0.191438870797459,0.520492474708144,"PF3D7_1327700","regulator of nonsense transcripts 3B, putative (UPF3B)"
"PF3D7_1207900",234.216008486507,0.17722206037027,0.181652463730869,0.975610551766791,0.329257493563956,0.638894162152591,"PF3D7_1207900","conserved Plasmodium protein, unknown function"
"PF3D7_1352200",2863.40262063717,0.0927500853077498,0.140759992221657,0.658923631948593,0.50994480971191,0.764146387680494,"PF3D7_1352200","U3 small nucleolar RNA-associated protein 15, putative (UTP15)"
"PF3D7_1223500",3451.26042171479,0.0926397205197004,0.146739717748705,0.631320013020252,0.527831303909328,0.778398494789921,"PF3D7_1223500","conserved Plasmodium protein, unknown function"
"PF3D7_1238100",2603.19616419312,-0.0590327226356256,0.183859276875162,-0.321075572790966,0.748153121167576,0.897839539475441,"PF3D7_1238100","calcyclin binding protein, putative"
"PF3D7_0806100",913.476459732828,-0.363346742127114,0.195419122468117,-1.85932030365346,0.0629817507406294,0.362999470353938,"PF3D7_0806100","conserved Plasmodium protein, unknown function"
"PF3D7_1464500",4033.31094633833,0.218276843563936,0.154009155937209,1.41729783684373,0.156395867349566,0.485850950032322,"PF3D7_1464500","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0619200",5663.54721065912,0.0822087135734818,0.110063890424912,0.746918115070326,0.455112990447761,0.730571806544606,"PF3D7_0619200","conserved Plasmodium protein, unknown function"
"PF3D7_1202600",34158.4323228214,-0.163708140793961,0.107299090490363,-1.52571787930174,0.127080139830132,0.453523603025775,"PF3D7_1202600","conserved protein, unknown function"
"PF3D7_0617200",15896.7361769365,0.189635230230223,0.171383713270418,1.10649504910077,0.268512305740155,0.594163390826802,"PF3D7_0617200","conserved Plasmodium protein, unknown function"
"PF3D7_0824600",894.445229994604,0.0928323721567408,0.116510584315496,0.796772007471549,0.42558345518221,0.707446029349973,"PF3D7_0824600","Fe-S cluster assembly protein DRE2, putative (DRE2)"
"PF3D7_1224500",744.421475266197,0.129952954829679,0.262911418415622,0.494284179868686,0.621105496230072,0.83397688168823,"PF3D7_1224500","histone chaperone ASF1, putative (ASF1)"
"PF3D7_1229900.2",75.7302211467873,0.0289915796072246,0.698815870605179,0.0414867217914179,0.966907878216827,0.990209919439218,"PF3D7_1229900.2","conserved Plasmodium protein, unknown function"
"PF3D7_1108700",8074.53969307859,-0.372102398614712,0.153525068634889,-2.42372403362764,0.0153622744677904,0.265297664631958,"PF3D7_1108700","heat shock protein DnaJ homologue Pfj2"
"PF3D7_1327300",4001.2065825207,0.564600738298277,0.242398793904325,2.32922255595515,0.019847278580554,0.27814328296717,"PF3D7_1327300","conserved Plasmodium protein, unknown function"
"PF3D7_1243700",974.303054973814,0.214867010324178,0.234278995094792,0.917141591106966,0.359068449140549,0.659424464112445,"PF3D7_1243700","ubiquitin-conjugating enzyme E2, putative"
"PF3D7_1219100",6144.03384975114,0.0154787363555294,0.126590952780056,0.122273638167672,0.902682309015044,0.96856885555288,"PF3D7_1219100","clathrin heavy chain, putative"
"PF3D7_1328400",305.159310983484,-0.142318415669713,0.289946771883742,-0.490843249418131,0.623537318014154,0.834148140533762,"PF3D7_1328400","conserved Plasmodium protein, unknown function"
"PF3D7_1221100.1",22.8902385424543,-0.242380681337891,0.504017408327265,-0.48089743991642,0.630589392378768,NA,"PF3D7_1221100.1",NA
"PF3D7_1230400",395.011384803663,-0.114640044598208,0.330703147304601,-0.34665543866934,0.728850191361877,0.887001156419641,"PF3D7_1230400","ATP-dependent protease subunit ClpQ (ClpQ)"
"PF3D7_1410700",384.4593837223,0.24976451507161,0.239284286140308,1.04379823305721,0.296578749282704,0.613369402202198,"PF3D7_1410700","conserved Plasmodium protein, unknown function"
"PF3D7_1432600",697.067651098163,-0.294146769060535,0.169251828168557,-1.73792373319357,0.0822242531758945,0.391865904336296,"PF3D7_1432600","conserved Plasmodium protein, unknown function"
"PF3D7_1212500",3253.42287001198,-0.102147751033091,0.186567853136174,-0.547509923687304,0.584028454613018,0.811730819645887,"PF3D7_1212500","glycerol-3-phosphate 1-O-acyltransferase (GAT)"
"PF3D7_1203900",5637.80963922719,-0.201059453089954,0.178220740591292,-1.12814845467979,0.259257228470149,0.585593162635612,"PF3D7_1203900","ubiquitin-conjugating enzyme E2 (UBC)"
"PF3D7_1240000",1139.84416732074,0.0724985321884223,0.107798117856301,0.672539870177193,0.501240066866719,0.759539564215345,"PF3D7_1240000","3-hydroxyisobutyryl-coenzyme A hydrolase, putative"
"PF3D7_1201400",847.921739272668,0.471841000478355,0.282716041591555,1.66895729659385,0.0951258431398292,0.412160015956166,"PF3D7_1201400","Plasmodium exported protein, unknown function"
"PF3D7_1252900",208.917871111518,0.535139984518775,0.458493115612409,1.16717125360539,0.243141217351122,0.573067157563565,"PF3D7_1252900","Plasmodium exported protein, unknown function"
"PF3D7_0934500",3043.74686520417,0.0257220109875115,0.145045170993219,0.177337934185441,0.859242955801692,0.949123597809583,"PF3D7_0934500","V-type proton ATPase subunit E, putative"
"PF3D7_1462300",11509.780244204,0.0306223545564271,0.0856584509469524,0.357493676547937,0.72072225925341,0.882358012062206,"PF3D7_1462300","conserved Plasmodium protein, unknown function"
"PF3D7_1237000",1104.20657516354,0.462605848540535,0.142768587464346,3.24024953077345,0.00119425140027172,0.152215871331775,"PF3D7_1237000","SUMO-activating enzyme subunit 2 (UBA2)"
"PF3D7_1232700",273.648428144901,0.450538290387121,0.263082512091034,1.71253606637001,0.0867979239571965,0.397097410796874,"PF3D7_1232700","conserved Plasmodium protein, unknown function"
"PF3D7_1231200",152.494454191607,0.485340710194825,0.311618867089203,1.55748178769899,0.119356141278356,0.444447200536517,"PF3D7_1231200","conserved Plasmodium protein, unknown function"
"PF3D7_1213900",11593.570794364,0.00606206674319635,0.0893513393645498,0.0678452811822257,0.945908797607792,0.985232711668603,"PF3D7_1213900","conserved Plasmodium protein, unknown function"
"PF3D7_0408200",207.014180782201,0.21554116180331,0.227937050824391,0.945617050952235,0.344343944214672,0.650071237893209,"PF3D7_0408200","conserved Plasmodium protein, unknown function"
"PF3D7_1323200",2603.72048116381,-0.23899405875231,0.14467300101415,-1.6519603317618,0.098542637705424,0.417076571920205,"PF3D7_1323200","V-type proton ATPase subunit G, putative"
"PF3D7_1235900",4691.6381738211,-0.256587288067985,0.159991494719474,-1.60375580288115,0.108767890209774,0.43376153422959,"PF3D7_1235900","pre-mRNA-splicing factor SYF1, putative (XAB2)"
"PF3D7_1237900",22200.7732975206,0.188700684677834,0.202729390298032,0.930800829620341,0.35195660048203,0.652996762092152,"PF3D7_1237900","conserved Plasmodium protein, unknown function"
"PF3D7_1204500",266.550434092622,0.0207252002658567,0.178274414077506,0.116254485384798,0.907450856350553,0.971242387279227,"PF3D7_1204500","conserved Plasmodium protein, unknown function"
"PF3D7_1239100",322.42104202578,0.0564643143964404,0.25062581785282,0.22529328734041,0.821751121377919,0.933547790181441,"PF3D7_1239100","mitochondrial ribosomal protein L23 precursor, putative"
"PF3D7_1108200",195.595681647401,-0.358138328186925,0.228861323947735,-1.56487047269164,0.117613283378701,0.443135859081407,"PF3D7_1108200","D-tyrosyl-tRNA(Tyr) deacylase (DTD)"
"PF3D7_1225800",9959.70224519993,-0.125286684638923,0.0830725057808958,-1.50816065389152,0.131513414696966,0.459781616742291,"PF3D7_1225800","ubiquitin-activating enzyme E1 (UBA1)"
"PF3D7_0818600",321.6656651651,-0.109091829642198,0.2280426518243,-0.47838344612064,0.632377313588447,0.837848291035955,"PF3D7_0818600","BEM46-like protein, putative (PBLP)"
"PF3D7_1236000",487.505918481956,0.172577614993884,0.184128227874594,0.937268646887884,0.348620386357684,0.652617065949351,"PF3D7_1236000","vesicle transport v-SNARE protein VTI1, putative"
"PF3D7_0210000",1979.51098568761,-0.394499347170114,0.141942262059248,-2.7792944923299,0.0054477111930944,0.228729303798733,"PF3D7_0210000","secretory complex protein 61 gamma subunit (Sec61-gamma)"
"PF3D7_1224200",204.069526261084,-0.128102381843691,0.341483793935914,-0.375134586526621,0.707560375809685,0.873297750432162,"PF3D7_1224200","conserved Plasmodium protein, unknown function"
"PF3D7_1001100.2",2172.94425714062,-0.51069043424385,0.28783529855045,-1.77424532993593,0.0760225791690103,0.383015238933285,"PF3D7_1001100.2","acyl-CoA binding protein, isoform 1, ACBP1 (ACBP1)"
"PF3D7_1223400",40977.8965142414,-0.152031495981988,0.0974774278127496,-1.55965847061573,0.118840611068433,0.444447200536517,"PF3D7_1223400","phospholipid-transporting ATPase, putative"
