"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,0.0538127629115287,0.227431870246564,0.236610475274151,0.812958992849139,0.913279380074129,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,-0.471560259292105,1.125381114981,-0.419022723071079,0.675199525686397,0.828632526168335,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,0.169421957005443,0.257143984087946,0.658860278634785,0.509985495000109,0.713341582489615,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,-1.18279323047176,2.07575327459293,-0.569813977869659,0.568803874035571,0.756346365621353,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,1.26532180384309,1.80349238293503,0.701595313523802,0.482931575101752,0.693794584999001,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,-2.32456504783684,16.4131002239021,-0.141628639082555,0.887373344236836,NA,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,-1.14868964889291,3.80850096896475,-0.301612014347249,0.76294784816694,NA,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,2.66545080677347,1.80559751407214,1.47621537247364,0.139886084029755,0.337764337572532,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,0,2.12207704048347,0,1,1,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,0.946364969245917,1.55065759965427,0.610299120487279,0.541663679452024,0.736271014985456,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,0.432028457317545,0.330350530655123,1.30778799253261,0.190945228020199,0.407974177906148,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,1.67349377390104,2.06763343111831,0.809376434291791,0.418298653023223,0.640759139809767,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.4470292134717,0,1,NA,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
"PF3D7_0101500",103.695110859935,-0.0524465170637534,0.454425926138227,-0.115412686748423,0.908118023587696,0.963947326526609,"PF3D7_0101500","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101600",25.4149947910977,0,2.10097800053479,0,1,1,"PF3D7_0101600","rifin (RIF)"
"PF3D7_0101700",2.59416790698388,1.18133473053523,1.57380672014441,0.750622497295492,0.452879877808864,NA,"PF3D7_0101700","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101800",1.74816397826614,-0.573166203960684,1.65922772183278,-0.345441554778005,0.729762441418978,NA,"PF3D7_0101800","stevor"
"PF3D7_0101900",3.63370366029634,0,2.17006590491885,0,1,1,"PF3D7_0101900","rifin (RIF)"
"PF3D7_0102000",1.29750433353822,0,3.1184103164837,0,1,NA,"PF3D7_0102000","Plasmodium exported protein (PHISTa), unknown function, pseudogene"
"PF3D7_0102100",1.29342699000771,0,2.92462403437756,0,1,NA,"PF3D7_0102100","stevor, pseudogene"
"PF3D7_0102200",135570.874022145,1.04027360208581,0.494149726983839,2.10517894735138,0.0352757341152604,0.140622459508882,"PF3D7_0102200","ring-infected erythrocyte surface antigen (RESA)"
"PF3D7_0102300",115.665473782153,0,2.08241929409409,0,1,1,"PF3D7_0102300","Plasmodium exported protein, unknown function"
"PF3D7_0102400",29.7339449841547,0,2.05850551631053,0,1,1,"PF3D7_0102400","lysophospholipase, putative, pseudogene"
"PF3D7_0102500",3448.41449367927,0,2.04935929719816,0,1,1,"PF3D7_0102500","erythrocyte binding antigen-181 (EBA181)"
"PF3D7_0102600",1848.13968511112,0,2.05019152943214,0,1,1,"PF3D7_0102600","serine/threonine protein kinase, FIKK family (FIKK1)"
"PF3D7_0102700",569.703065522448,0.289098782824375,0.34891077116254,0.828575116386127,0.407344873422321,0.630577041940986,"PF3D7_0102700","merozoite-associated tryptophan-rich antigen (MaTrA)"
"PF3D7_0102800",90.2927641080778,-0.120700341482623,0.212010064235092,-0.56931420646513,0.569142927502913,0.756346365621353,"PF3D7_0102800","conserved Plasmodium protein, unknown function"
"PF3D7_0102900",4732.28585555571,-0.117536613274355,0.0990589624764273,-1.18653184261166,0.235412334106813,0.461457200846788,"PF3D7_0102900","aspartate--tRNA ligase"
"PF3D7_0103000",70.6297065319721,-0.207581117991873,0.219026914880327,-0.947742509660477,0.343260554266261,0.571061589987644,"PF3D7_0103000","vacuolar protein sorting-associated protein VTA1, putative"
"PF3D7_0103100",305.102920262982,-0.52615879570626,0.208076315969405,-2.52868181203104,0.0114491770324895,0.0676553947738252,"PF3D7_0103100","vacuolar protein sorting-associated protein 51, putative (VPS51)"
"PF3D7_0103200",1592.93955335847,-0.378691780252622,0.140906912060605,-2.68753161015795,0.00719822888173329,0.0494034693172086,"PF3D7_0103200","nucleoside transporter 4 (NT4)"
"PF3D7_0103300",3486.02975324431,0.139436928657235,0.0979474931310815,1.42358853912299,0.154565615436495,0.360514605962789,"PF3D7_0103300","conserved Plasmodium protein, unknown function"
"PF3D7_0103400",4695.78968957675,-0.206075387603344,0.150680581606957,-1.36763068874317,0.171427705368568,0.382562339903805,"PF3D7_0103400","zinc-carboxypeptidase, putative"
"PF3D7_0103500",250.494930340228,-0.202108823812373,0.152761507923521,-1.32303501424952,0.185823734005153,0.401589545691333,"PF3D7_0103500","conserved Plasmodium protein, unknown function"
"PF3D7_0103600",1085.63479461471,-0.19393440551203,0.180446030595922,-1.07475018913723,0.2824865868097,0.51485233689948,"PF3D7_0103600","ATP-dependent RNA helicase, putative"
"PF3D7_0103700",233.077348742115,-0.332228239931075,0.19801179440627,-1.67782045977234,0.0933821539552988,0.261400601964089,"PF3D7_0103700","L-seryl-tRNA(Sec) kinase, putative (PSTK)"
"PF3D7_0103800",74.1372096724506,0.911670878497906,0.436447156456286,2.08884595766456,0.0367215918982016,0.144339680011499,"PF3D7_0103800","actin-related protein (ARP1)"
"PF3D7_0103900",551.491144428531,-0.379619768785567,0.117990159075276,-3.21738500702737,0.00129364873209769,0.016044288157381,"PF3D7_0103900","parasite-infected erythrocyte surface protein (PIEPS15)"
"PF3D7_0104000",14.0975897197282,-0.216646286171118,0.578584582798033,-0.374441857962094,0.70807560599629,0.849594017574879,"PF3D7_0104000","thrombospondin-related sporozoite protein (TRSP)"
"PF3D7_0104100",256.197249594248,0.628966430606522,0.288607356265372,2.1793153117975,0.0293082525191894,0.124885852084598,"PF3D7_0104100","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0104200",3032.64954269025,0.0542590823725772,0.156456586457627,0.346799604932401,0.728741873951954,0.862415450741076,"PF3D7_0104200","StAR-related lipid transfer protein"
"PF3D7_0104300",35199.4491107052,0.222333872693325,0.108903327397669,2.04157097864839,0.0411941065065257,0.154214584798222,"PF3D7_0104300","ubiquitin carboxyl-terminal hydrolase 1, putative (UBP1)"
"PF3D7_0104400",987.356628498544,-0.175708245017604,0.109549310167413,-1.60391922823692,0.10873185784315,0.288873801759701,"PF3D7_0104400","4-hydroxy-3-methylbut-2-enyl diphosphate reductase (LytB)"
"PF3D7_0104500",912.588887913171,-0.319994149524435,0.149633431001227,-2.13852043212062,0.0324745276363301,0.133371079269669,"PF3D7_0104500","conserved protein, unknown function"
"PF3D7_0104600",282.352429912595,-0.0962251345969307,0.171836937389344,-0.559979338894442,0.575493530545659,0.761402208711388,"PF3D7_0104600","conserved Plasmodium protein, unknown function"
"PF3D7_0104700",9.72028534743496,-0.336395497003852,0.637679737637408,-0.527530478309051,0.597825256959529,0.775229715938485,"PF3D7_0104700","transporter, putative"
"PF3D7_0104800",363.737792202812,-0.886974408549592,0.272448249959783,-3.25557021812591,0.00113164909726836,0.0146558289722396,"PF3D7_0104800","novel putative transporter 1 (NPT1)"
"PF3D7_0105100",54.0145545709671,-1.33966154742749,0.406420679100572,-3.29624356317751,0.000979870241931302,0.0133924703115087,"PF3D7_0105100","conserved Plasmodium protein, unknown function"
"PF3D7_0105200",930.613632891364,-0.556844308191379,0.159966070450721,-3.48101510915666,0.000499517312804608,0.00835858970093044,"PF3D7_0105200","RAP protein, putative"
"PF3D7_0105300",339.520375921622,-0.093150104327882,0.262309880864262,-0.355114736894279,0.722503636790706,0.859257956138659,"PF3D7_0105300","cyclase-associated protein (CAP)"
"PF3D7_0105400.1",69.6283431933543,-0.324424223831947,0.530481312826783,-0.611565791268279,0.540825077067802,0.735851569753326,"PF3D7_0105400.1","conserved Plasmodium protein, unknown function"
"PF3D7_0105400.2",22.4579192547913,-1.29379859671521,1.27824327971311,-1.01216929300469,0.311457115544237,0.543786172916089,"PF3D7_0105400.2","conserved Plasmodium protein, unknown function"
"PF3D7_0105500",65.3739745384141,-0.450789117412168,0.324129689006021,-1.39076774730066,0.164295866356998,0.372926891811088,"PF3D7_0105500","conserved Plasmodium protein, unknown function"
"PF3D7_0105600",1845.92238281882,0.215070367844381,0.141072118584053,1.52454198606396,0.127373376904125,0.319623536430002,"PF3D7_0105600","conserved Plasmodium protein, unknown function"
"PF3D7_0105700",2266.74173890348,-0.602024612447715,0.204939485989074,-2.93757256949406,0.00330792742725457,0.029260124212031,"PF3D7_0105700","asparagine-rich antigen Pfa35-2"
"PF3D7_0105800",967.124012858275,-0.767349131736109,0.14896793925581,-5.15110254978024,2.58959532766912e-07,3.46613166856938e-05,"PF3D7_0105800","conserved Plasmodium protein, unknown function"
"PF3D7_0105900",133.32284303022,-0.377683752192652,0.371902753177623,-1.01554438348637,0.30984640091481,0.542411285028881,"PF3D7_0105900","DNA binding protein, putative"
"PF3D7_0106000",762.914802147696,-0.50494407210228,0.172744559123673,-2.92306787932335,0.00346600947367971,0.0300482498943516,"PF3D7_0106000","conserved Plasmodium protein, unknown function"
"PF3D7_0106100",1363.63201604624,-0.199089481532089,0.158554206847779,-1.25565562396731,0.209240854806544,0.429481520905488,"PF3D7_0106100","V-type proton ATPase subunit C, putative"
"PF3D7_0106200",41.1580636250234,-0.594699655571754,0.424164712887955,-1.40204886805105,0.160900654362696,0.368902718201728,"PF3D7_0106200","conserved Plasmodium protein, unknown function"
"PF3D7_0106300",20470.1424490408,0.117636283793759,0.107493083770331,1.09436141998773,0.273796497384253,0.506379416741193,"PF3D7_0106300","calcium-transporting ATPase (ATP6)"
"PF3D7_0106400",1088.77232050881,-0.42207384133478,0.15875333734966,-2.65867696629991,0.00784481395503745,0.052608160759545,"PF3D7_0106400","pre-rRNA-processing protein TSR2, putative"
"PF3D7_0106500",283.349385295001,-0.0445531337239794,0.245794115671895,-0.181262002966142,0.856161929190469,0.938999069655215,"PF3D7_0106500","conserved Plasmodium protein, unknown function"
"PF3D7_0106600",8.72711640177735,-0.731295361115842,0.944343605212918,-0.774395418234404,0.438696992291356,0.6571104991099,"PF3D7_0106600","conserved Plasmodium protein, unknown function"
"PF3D7_0106700",12565.5018182562,0.0222136025930694,0.100783647403848,0.22040879810648,0.825552793990096,0.919976485649428,"PF3D7_0106700","small ribosomal subunit assembling AARP2 protein (AARP2)"
"PF3D7_0106800",493.064519071082,0.073780679175781,0.157250809253664,0.469191093679932,0.63893305102175,0.805778114755085,"PF3D7_0106800","ras-related protein Rab-5C (RAB5c)"
"PF3D7_0106900",262.156425250765,-0.360060528608991,0.292084700516773,-1.23272642480743,0.217677849530185,0.440115053653091,"PF3D7_0106900","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, putative (IspD)"
"PF3D7_0107000.1",571.055321023078,-0.140974662221904,0.218801563334006,-0.644303724679987,0.519378500816518,0.721001864051584,"PF3D7_0107000.1",NA
"PF3D7_0107100",167.617110619189,-0.299020985955306,0.234403482830575,-1.27566784564987,0.202072959653649,0.419479172506178,"PF3D7_0107100","conserved Plasmodium protein, unknown function"
"PF3D7_0107200",57.4969252056327,-0.485042944626257,0.31952363272272,-1.51801899750925,0.129009609576439,0.321974267082108,"PF3D7_0107200","carbon catabolite repressor protein 4, putative"
"PF3D7_0107300",29.9696520635909,-0.412120969189107,0.348345652972678,-1.1830805571196,0.236777222620251,0.463787714764528,"PF3D7_0107300","probable protein, unknown function"
"PF3D7_0107400",94.4839421027735,-0.555921116703546,0.27432673449626,-2.02649267022542,0.0427143230964352,0.158666100804306,"PF3D7_0107400","conserved Plasmodium protein, unknown function"
"PF3D7_0107500",38864.642194688,0.0371221183601482,0.0844942835354043,0.439344732056264,0.660411766469805,0.819451605711474,"PF3D7_0107500","lipid/sterol:H+ symporter"
"PF3D7_0107600",68.7795236504634,0.475432729234735,0.403233621583922,1.17905031670527,0.238378140535595,0.4653671032456,"PF3D7_0107600","serine/threonine protein kinase, putative"
"PF3D7_0107700",73.7822404551769,0.14932733345746,0.468951285747637,0.318428241900204,0.750160118349035,0.873931137059335,"PF3D7_0107700","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0107800",741.415546707171,-0.344917272255764,0.167881059328296,-2.05453357058742,0.0399240776537461,0.151723008877358,"PF3D7_0107800","double-strand break repair protein MRE11 (MRE11)"
"PF3D7_0107900",351.837311682859,-0.244907524929071,0.157467971170233,-1.55528469128691,0.119878281666373,0.306663995836282,"PF3D7_0107900","conserved Plasmodium protein, unknown function"
"PF3D7_0108000",2554.51348628227,-0.142551032678388,0.220392908341015,-0.646804081635048,0.517758750392404,0.719321658755499,"PF3D7_0108000","proteasome subunit beta type-3, putative"
"PF3D7_0108100",137.829372566702,-0.392672834881903,0.200843317983604,-1.95512023414172,0.0505688805237512,0.178055156473409,"PF3D7_0108100","conserved Plasmodium protein, unknown function"
"PF3D7_0108300",56295.0849471833,0.184758594383,0.132215155204834,1.3974085958358,0.162290735723023,0.370960307023441,"PF3D7_0108300","conserved Plasmodium protein, unknown function"
"PF3D7_0108400.1",947.305566575211,-0.0532670916658158,0.182013820338484,-0.292654104873778,0.769786553627421,0.886431253980245,"PF3D7_0108400.1","mitochondrial carrier protein, putative"
"PF3D7_0108400.2",137.864567417208,0.239941234066722,0.200273671471277,1.19806678683241,0.230891017606595,0.455921653034101,"PF3D7_0108400.2","mitochondrial carrier protein, putative"
"PF3D7_0108500",46777.1876367423,0.891820403921325,0.261954388591712,3.40448735642805,0.000662883689647918,0.0104490169319225,"PF3D7_0108500","conserved Plasmodium protein, unknown function"
"PF3D7_0108600",200.467226103666,-0.733263115554432,0.192843363235625,-3.8023767230117,0.000143314583153607,0.00349727392501233,"PF3D7_0108600","conserved Plasmodium protein, unknown function"
"PF3D7_0108700",8344.04588084225,0.165440598325646,0.132824146141433,1.24556116588532,0.2129255467761,0.434170428261828,"PF3D7_0108700","secreted ookinete protein, putative (PSOP24)"
"PF3D7_0108800",489.146691394836,-0.130678455231557,0.19188031195046,-0.681041498751031,0.495845232257141,0.702391889069441,"PF3D7_0108800","conserved Plasmodium protein, unknown function"
"PF3D7_0109000",938.808117574578,-0.0391511200286011,0.270378851983789,-0.144800969977299,0.88486801636675,0.955225678404842,"PF3D7_0109000","photosensitized INA-labeled protein PHIL1, putative (PHIL1)"
"PF3D7_0109100",254.974167032992,0.0628280711532997,0.49513583007994,0.126890576961793,0.899027004848612,0.962035340592387,"PF3D7_0109100","LCCL domain-containing protein (CCp5)"
"PF3D7_0109200",272.373990846703,-0.289247264220747,0.156500395393135,-1.84822066100311,0.064570427699002,0.205226252570499,"PF3D7_0109200","mRNA cleavage factor-like protein, putative"
"PF3D7_0109300",56.153456040357,-0.0387258637720661,0.651286459207129,-0.0594605694999565,0.952585270862243,0.983946102824786,"PF3D7_0109300","fatty acid elongation protein, GNS1/SUR4 family, putative"
"PF3D7_0109400",681.560782192827,-0.242271122633817,0.223981845913964,-1.08165517453088,0.279405778101276,0.512205570191424,"PF3D7_0109400","tubulin-specific chaperone a, putative"
"PF3D7_0109500",1614.99159385781,0.396099374968204,0.234793019239321,1.6870151261374,0.0916004434632396,0.258057689735294,"PF3D7_0109500","N-acetyltransferase, putative"
"PF3D7_0109600",370.471176674791,0.132228671424661,0.133128797425429,0.993238683003412,0.320593651113535,0.551517341716529,"PF3D7_0109600","cold-shock protein, putative"
"PF3D7_0109700",495.50460466639,-0.0748563886845254,0.225529294380978,-0.331914259253937,0.739954002877865,0.86826652102519,"PF3D7_0109700","conserved protein, unknown function"
"PF3D7_0109800",2802.70315848356,0.118417110510989,0.13961334744304,0.848179007807984,0.396338286235076,0.619910714167682,"PF3D7_0109800","phenylalanine--tRNA ligase alpha subunit"
"PF3D7_0109850",171.39655414412,-0.0574447286891035,0.258102400410774,-0.222565650678487,0.823873572673082,0.91907674107086,"PF3D7_0109850",NA
"PF3D7_0109950",160.777361088769,-0.938964231226413,0.32064220063606,-2.92838631148297,0.0034072641313222,0.029804408270303,"PF3D7_0109950",NA
"PF3D7_0110000",344.596499027139,-0.405148058375436,0.217237942600853,-1.86499675666623,0.0621818588260943,0.201574771139202,"PF3D7_0110000","conserved Plasmodium protein, unknown function"
"PF3D7_0110100",878.890488179416,-0.201931885813231,0.098520485242957,-2.04964363822667,0.04039921873667,0.152538883926209,"PF3D7_0110100","selenocysteine-specific elongation factor selB homologue, putative"
"PF3D7_0110200",311.633740205552,-0.216225545046613,0.224343376231447,-0.96381515103678,0.335138609219554,0.564399311761946,"PF3D7_0110200","FAD-linked sulfhydryl oxidase ERV1, putative (ERV1)"
"PF3D7_0110400",4115.58060877511,0.296538431648784,0.116406084337202,2.54744787042042,0.0108514064507438,0.0655474750531412,"PF3D7_0110400","DNA-directed RNA polymerase 2, putative"
"PF3D7_0110500",6252.1006594666,-0.068996143379529,0.128310174740064,-0.537729322863944,0.590763932232305,0.771675965784417,"PF3D7_0110500","bromodomain protein, putative"
"PF3D7_0110600",23404.796617127,0.271675623695825,0.0804019247689972,3.37896915374074,0.000727581712666877,0.0111427465764627,"PF3D7_0110600","phosphatidylinositol-4-phosphate 5-kinase (PIP5K)"
"PF3D7_0110700",1791.24148916049,-0.602180485420899,0.158668450387667,-3.7952124946681,0.000147517054493638,0.00355051321568934,"PF3D7_0110700","chromatin assembly factor 1 protein WD40 domain, putative"
"PF3D7_0110800",3093.71743606333,-0.0236935039223098,0.152280993992611,-0.155590683387971,0.876355669082457,0.951054299306904,"PF3D7_0110800","transcription initiation factor TFIIB, putative"
"PF3D7_0110900",130.272888442345,-0.522552007979754,0.178088824616365,-2.93422121857126,0.00334385789901413,0.0294740384376312,"PF3D7_0110900","adenylate kinase-like protein 1 (AKLP1)"
"PF3D7_0111000",705.648221798731,-0.456043155291974,0.154976513659145,-2.9426597909861,0.00325405803804607,0.0289532971668464,"PF3D7_0111000","kinesin-8, putative"
"PF3D7_0111200",11.5073932093483,-0.918787318199377,0.528422798595708,-1.73873519583385,0.0820813521323885,0.239165730840144,"PF3D7_0111200","conserved Plasmodium protein, unknown function"
"PF3D7_0111300",1063.62624308127,-0.503507649322122,0.164873418758307,-3.05390434136765,0.00225884094288195,0.0232302799381872,"PF3D7_0111300","replication factor c protein, putative"
"PF3D7_0111400",336.730835235316,-0.553969450517786,0.224064848285666,-2.47236215210124,0.013422346687572,0.0754255750428488,"PF3D7_0111400","conserved Plasmodium protein, unknown function (GEXP19)"
"PF3D7_0111500",967.541866031522,-0.175788872204335,0.145965537012104,-1.20431764786888,0.228466828166668,0.453236225542532,"PF3D7_0111500","UMP-CMP kinase, putative"
"PF3D7_0111600",150.577745189322,0.526727808750509,0.242429160624053,2.17270813211836,0.0298022913411377,0.126378019033899,"PF3D7_0111600","conserved Plasmodium protein, unknown function"
"PF3D7_0111700",38.4453714879437,1.41173007243663,0.645197086262877,2.18806021058415,0.0286652167511585,0.123544037199801,"PF3D7_0111700","conserved Plasmodium protein, unknown function"
"PF3D7_0111800",1472.3364530365,-0.203582666856181,0.102002650286443,-1.99585663984693,0.0459495295506208,0.167149737930519,"PF3D7_0111800","conserved Plasmodium protein, unknown function"
"PF3D7_0111900",257.899675667721,-0.349413114126514,0.162730168336935,-2.14719321990161,0.031777902266104,0.131683429909303,"PF3D7_0111900","conserved protein, unknown function"
"PF3D7_0112000",568.450731490442,-0.171236335305389,0.105972125356001,-1.61586204608184,0.106124143112508,0.284671938089584,"PF3D7_0112000","TatD-like deoxyribonuclease, putative"
"PF3D7_0112100",7.47784977619463,-0.762985977312665,0.745552585732909,-1.02338318170088,0.306126708131944,0.53876256379415,"PF3D7_0112100","conserved Plasmodium protein, unknown function"
"PF3D7_0112200",3052.29351875802,-0.250156808783227,0.16644077907088,-1.50297787705437,0.132844748953976,0.327331245037713,"PF3D7_0112200","multidrug resistance-associated protein 1 (MRP1)"
"PF3D7_0112800",202.334078155967,-0.342616920406208,0.401767941794474,-0.852773167704543,0.393785106530678,0.617382896050923,"PF3D7_0112800","Plasmodium exported protein (hyp11), unknown function"
"PF3D7_0112900",41.5946350378265,-0.282681601373172,0.502701756364855,-0.562324674211014,0.57389483008534,0.76005016316076,"PF3D7_0112900","Plasmodium exported protein, unknown function"
"PF3D7_0113000",28499.9454162697,0.322266257750219,0.227457236785069,1.41682129927015,0.156535180784258,0.363021033583454,"PF3D7_0113000","glutamic acid-rich protein (GARP)"
"PF3D7_0113100",194.059060591069,-0.463465590510804,0.348616472873811,-1.32944260117784,0.183701990828616,0.39781971801875,"PF3D7_0113100","surface-associated interspersed protein 1.1 (SURFIN 1.1) (SURF1.1)"
"PF3D7_0113200",3212.3062477548,-0.0683344763778516,0.176868472693043,-0.386357587292828,0.6992318565455,0.843410497679637,"PF3D7_0113200","Plasmodium exported protein, unknown function"
"PF3D7_0113300",5417.25160170661,-0.207543314422264,0.138259017860276,-1.50111954818026,0.133324643588618,0.327777143822578,"PF3D7_0113300","Plasmodium exported protein (hyp1), unknown function"
"PF3D7_0113400",103.41928771945,0.203189201750293,0.269200701201408,0.754787044920335,0.450376768320999,0.666274472584896,"PF3D7_0113400","Plasmodium exported protein, unknown function"
"PF3D7_0113600",1486.34777621903,0.278486017984273,0.250018470771127,1.11386177639334,0.26533848967929,0.496309148012612,"PF3D7_0113600","surface-associated interspersed protein 1.2 (SURFIN 1.2), pseudogene (SURF1.2)"
"PF3D7_0113700",9302.61275960953,0.974298968142116,0.186849763397338,5.21434413631159,1.84468730527995e-07,2.55877547003438e-05,"PF3D7_0113700","heat shock protein 40, type II (HSP40)"
"PF3D7_0113800",2289.04911951486,1.69986282171732,0.251855660287505,6.74935325962833,1.48505616499585e-11,1.30462184094886e-08,"PF3D7_0113800","DBL containing protein, unknown function"
