"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,-0.115401076418102,0.213307798685067,-0.541007300855808,0.588502550509186,1,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,-0.544044900882882,0.416896830018865,-1.30498689773742,0.191897309308479,1,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,-0.312314615629374,0.201439530180801,-1.55041374128036,0.12104224248715,1,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,0.216258079175978,0.526759521789015,0.410544224130033,0.681406769238409,1,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,0.48405755486286,0.64855359183058,0.746364773798539,0.455447092622177,1,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,2.66312665807961,16.3244923780532,0.163136874115605,0.870410667332674,1,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,0.410353210054946,3.53331870970117,0.116138181627451,0.90754302897939,1,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,-0.296677520317281,0.493074448248819,-0.60168909861573,0.547381107836123,1,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,-0.992556891655137,0.773548373364065,-1.28312194276698,0.199449357335742,1,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,-0.021142557605283,1.5359077718581,-0.0137655124823708,0.989017056978299,1,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,-0.0370802335926178,0.331989132929629,-0.111691106469071,0.911068331215283,1,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,0.655048240378891,0.542279977704262,1.20795210465271,0.227065685790148,1,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.3754956380901,0,1,1,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
"PF3D7_0101500",103.695110859935,-0.172054968684028,0.36779456059962,-0.467801830466239,0.639926311496527,1,"PF3D7_0101500","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101600",25.4149947910977,0.0784655845927467,0.561799479573435,0.139668311284881,0.888922064876881,1,"PF3D7_0101600","rifin (RIF)"
"PF3D7_0101700",2.59416790698388,-0.767742081991444,1.61141018049376,-0.476441126713124,0.633760140803807,1,"PF3D7_0101700","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
