"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,0.205310156741921,0.213292709684465,0.962574656422374,0.335761020995614,0.599109087167859,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,0.243486147115612,0.420787027023802,0.578644614682569,0.562828994366957,0.781034861876769,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,-0.0993854495033022,0.201443279162843,-0.493366916564939,0.621753354110448,0.813413392598902,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,0.121052183187113,0.518798168112188,0.233331940295008,0.815503658228801,0.915143545608223,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,-0.610693873486223,0.665352738803207,-0.917849792855289,0.358697509824731,0.617962022159956,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,1.80424638170536,16.4404818390346,0.109744130334522,0.912612300818845,NA,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,1.79327013877251,3.7847714201325,0.473812005986276,0.635633972300212,NA,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,0.271613502121712,0.484163164629182,0.56099580051642,0.57480040001511,0.789586187786713,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,0.605269604150868,0.691552376377449,0.875233206950202,0.381447028418734,NA,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,-0.232569262158286,1.53583698712933,-0.151428350864884,0.879637826568747,0.948701059558901,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,-0.158539309429077,0.330923619011585,-0.47908127531848,0.631880810022465,0.818772402969413,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,0.309006429587279,0.514940932664445,0.600081310274549,0.548452047654131,0.770607950526003,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.4470292134717,0,1,NA,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
"PF3D7_0101500",103.695110859935,0.0945841853282962,0.363239970035348,0.2603903565984,0.794562680787634,0.906141807522219,"PF3D7_0101500","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101600",25.4149947910977,0.0436718394815916,0.568889443076429,0.0767668305557296,0.938809038226517,0.976429456794192,"PF3D7_0101600","rifin (RIF)"
"PF3D7_0101700",2.59416790698388,-1.40406301574626,1.64034783901533,-0.855954439876056,0.392022980680492,NA,"PF3D7_0101700","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101800",1.74816397826614,-2.00684795121401,1.61637904407343,-1.24157013701227,0.214395205636165,NA,"PF3D7_0101800","stevor"
"PF3D7_0101900",3.63370366029634,0.929740879522682,0.844505823325258,1.10092891468979,0.270927596484534,NA,"PF3D7_0101900","rifin (RIF)"
"PF3D7_0102000",1.29750433353822,-0.91607681745151,2.56844716998694,-0.356665625891058,0.721342141798129,NA,"PF3D7_0102000","Plasmodium exported protein (PHISTa), unknown function, pseudogene"
"PF3D7_0102100",1.29342699000771,-2.00447157761933,2.4365158289262,-0.82267948101233,0.410690286838185,NA,"PF3D7_0102100","stevor, pseudogene"
"PF3D7_0102200",135570.874022145,0.0332947073980827,0.306728247268675,0.108547900933684,0.91356108550218,0.963488786933019,"PF3D7_0102200","ring-infected erythrocyte surface antigen (RESA)"
"PF3D7_0102300",115.665473782153,-0.784665759317394,0.469618363588275,-1.67085833978445,0.0947496619488472,0.298585725421474,"PF3D7_0102300","Plasmodium exported protein, unknown function"
"PF3D7_0102400",29.7339449841547,-0.339094760315394,0.397786834075931,-0.85245345312426,0.393962463163264,0.645654599652398,"PF3D7_0102400","lysophospholipase, putative, pseudogene"
"PF3D7_0102500",3448.41449367927,-0.0978193796937742,0.194081226944087,-0.504012578825849,0.614252537641623,0.807906426749498,"PF3D7_0102500","erythrocyte binding antigen-181 (EBA181)"
"PF3D7_0102600",1848.13968511112,-0.140662513254051,0.204828643847317,-0.686732629831324,0.492251230839131,0.728712412520525,"PF3D7_0102600","serine/threonine protein kinase, FIKK family (FIKK1)"
"PF3D7_0102700",569.703065522448,-0.807435018203839,0.217918490948214,-3.70521571937517,0.000211210899414478,0.0192264842157401,"PF3D7_0102700","merozoite-associated tryptophan-rich antigen (MaTrA)"
"PF3D7_0102800",90.2927641080778,0.895722015553289,0.292623069391833,3.06100956911871,0.00220592044296157,0.0440426733860457,"PF3D7_0102800","conserved Plasmodium protein, unknown function"
