"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,-0.502477095907646,0.213288306905305,-2.35585861784132,0.01847994971501,0.311539405793079,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,-0.370133241466945,0.416823233164061,-0.88798611022064,0.374548222813808,0.716519294074683,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,-0.154462973540764,0.201528147666553,-0.766458558416057,0.443403501160922,0.761350272461037,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,-0.505916877925941,0.54420611472039,-0.929642031284191,0.352556457614935,0.70289916889582,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,0.34695293779566,0.633787105739749,0.547428205234155,0.584084582192241,0.84624535593042,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,3.27359922727051,16.3989702087749,0.199622243689353,0.841776029966157,0.963736899443508,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,-1.66548784108586,3.81482812828667,-0.436582667705628,0.66241403467896,0.884293711338708,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,-1.15884727435718,0.486789682098889,-2.38059128402349,0.017284877901374,0.310787771839788,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,-1.49961872197016,0.843331077008571,-1.77820877571539,0.0753695721627928,0.420878657495932,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,0.12297479415524,1.53583904095668,0.0800701055747606,0.93618149868231,0.991889362205136,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,0.115131740853846,0.331103528160273,0.347721274652548,0.728049517693161,0.916840491709238,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,0.787201807093873,0.542682379433998,1.45057557961418,0.146898079404959,0.514709077581508,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.4470292134717,0,1,1,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
"PF3D7_0101500",103.695110859935,-0.292402389332185,0.359406924282828,-0.81356915956935,0.415891811554886,0.745981121668587,"PF3D7_0101500","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101600",25.4149947910977,0.0561036761207583,0.556909964897169,0.100741016783777,0.919756050296051,0.987652668851291,"PF3D7_0101600","rifin (RIF)"
