"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,-1.03239663509449,0.218860355425138,-4.71714775884858,2.39173991828796e-06,1.09851773131417e-05,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,-0.880342794694654,0.602903043191585,-1.46017308195093,0.14424251129639,0.228884818272396,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,-0.383759521485678,0.230277764826741,-1.66650706278314,0.0956124626445849,0.162233522630849,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,0,2.09006604301282,0,1,1,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,0,2.09558069856804,0,1,1,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,1.45824221037837,16.4443117002675,0.088677607002222,0.929338129433802,0.985311181051091,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,-2.2393508713984,3.69163159386946,-0.606601935880383,0.544115115215913,0.665906559215369,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,-0.368294811812637,1.16629304530564,-0.3157823955952,0.75216768119438,0.843362822259248,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,0,2.12207704048347,0,1,1,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,-5.06627685690932,2.14516002503286,-2.36172443910412,0.0181901574809158,0.0373613571630495,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,1.50769574461388,0.365175278196169,4.12869061690414,3.64834914492247e-05,0.00013657028471505,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,0,2.08886238592698,0,1,1,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
