"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,0.111300651315351,0.214490198282199,0.518907867150721,0.603824991371559,1,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,-0.304011295687176,0.396878984964333,-0.766005022197122,0.443673313910223,1,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,-0.0185842603807149,0.202405524636461,-0.0918169620819095,0.926843467196874,1,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,-0.402184612717858,0.473661626130407,-0.849096888011633,0.395827381911378,1,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,0.149357599185815,0.529480999702569,0.282083019541241,0.777879853195385,1,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,0,16.4470292134717,0,1,1,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,0.141071668694724,3.32215609997885,0.0424638892481971,0.966128897975956,1,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,0.0531567512353377,0.411475713186287,0.129185634854886,0.897210762683459,1,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,0.0161755276361564,0.756708926084326,0.021376155452346,0.982945594411885,1,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,0.127976705363938,1.5360228596887,0.0833169275813216,0.933599540827698,1,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,0.216958481126082,0.338669175082452,0.640620691485315,0.521769152790985,1,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,0.114835897422648,0.463348589290197,0.247839100143943,0.804258900955822,1,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.4470292134717,0,1,1,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
"PF3D7_0101500",103.695110859935,0.0609752862971623,0.359613795692302,0.169557695026069,0.86535799516851,1,"PF3D7_0101500","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101600",25.4149947910977,0.115748232130163,0.520374757286447,0.222432449901577,0.823977253097249,1,"PF3D7_0101600","rifin (RIF)"
"PF3D7_0101700",2.59416790698388,1.9734800144945,1.87064196398097,1.05497473727932,0.291436878833271,1,"PF3D7_0101700","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101800",1.74816397826614,-1.78982992964833,1.88486424675537,-0.949580285545427,0.342325559650327,1,"PF3D7_0101800","stevor"
"PF3D7_0101900",3.63370366029634,-0.999179245855598,0.943863933768613,-1.05860517613606,0.289779628599259,1,"PF3D7_0101900","rifin (RIF)"
"PF3D7_0102000",1.29750433353822,3.87733358231561,2.84130683728846,1.36463036354632,0.172369256472398,1,"PF3D7_0102000","Plasmodium exported protein (PHISTa), unknown function, pseudogene"
"PF3D7_0102100",1.29342699000771,0.234674121433267,2.25688195640511,0.103981566588919,0.917183976994675,1,"PF3D7_0102100","stevor, pseudogene"
"PF3D7_0102200",135570.874022145,0.0985425134762824,0.306859922466981,0.32113191153819,0.748110428065349,1,"PF3D7_0102200","ring-infected erythrocyte surface antigen (RESA)"
"PF3D7_0102300",115.665473782153,0.428959622103755,0.441991728363713,0.970515044912258,0.331789829388462,1,"PF3D7_0102300","Plasmodium exported protein, unknown function"
"PF3D7_0102400",29.7339449841547,0.527152702388043,0.36171772887236,1.45735931725387,0.145017220875449,1,"PF3D7_0102400","lysophospholipase, putative, pseudogene"
"PF3D7_0102500",3448.41449367927,0.189200952120657,0.1955136629522,0.967712175526642,0.333188135670556,1,"PF3D7_0102500","erythrocyte binding antigen-181 (EBA181)"
"PF3D7_0102600",1848.13968511112,-0.278417895391675,0.201788556949539,-1.37975066376682,0.167663427810224,1,"PF3D7_0102600","serine/threonine protein kinase, FIKK family (FIKK1)"
"PF3D7_0102700",569.703065522448,0.697614518771645,0.278377581775121,2.50600107351746,0.0122105249094864,1,"PF3D7_0102700","merozoite-associated tryptophan-rich antigen (MaTrA)"
"PF3D7_0102800",90.2927641080778,0.0864950826986105,0.22699046587072,0.381051610986485,0.703164952252741,1,"PF3D7_0102800","conserved Plasmodium protein, unknown function"
"PF3D7_0102900",4732.28585555571,-0.108096940984023,0.0995581311436163,-1.08576707640373,0.277582055982707,1,"PF3D7_0102900","aspartate--tRNA ligase"
"PF3D7_0103000",70.6297065319721,-0.16566295754638,0.24448201096061,-0.677607963446729,0.498020295560302,1,"PF3D7_0103000","vacuolar protein sorting-associated protein VTA1, putative"
"PF3D7_0103100",305.102920262982,0.200080421554144,0.211239227400356,0.947174556622181,0.343549838162603,1,"PF3D7_0103100","vacuolar protein sorting-associated protein 51, putative (VPS51)"
"PF3D7_0103200",1592.93955335847,-0.124649743624393,0.142403661016868,-0.875326819088086,0.381396105598895,1,"PF3D7_0103200","nucleoside transporter 4 (NT4)"
"PF3D7_0103300",3486.02975324431,-0.0417176951170485,0.0980378789339411,-0.425526292191187,0.670453059212572,1,"PF3D7_0103300","conserved Plasmodium protein, unknown function"
"PF3D7_0103400",4695.78968957675,-0.0164255724239158,0.151071150370908,-0.108727393573081,0.913418713726083,1,"PF3D7_0103400","zinc-carboxypeptidase, putative"
"PF3D7_0103500",250.494930340228,0.0851469222644983,0.159590479109268,0.533533847004745,0.593664087555567,1,"PF3D7_0103500","conserved Plasmodium protein, unknown function"
"PF3D7_0103600",1085.63479461471,0.00194102967278616,0.182522031187595,0.0106344952450764,0.991515060362814,1,"PF3D7_0103600","ATP-dependent RNA helicase, putative"
"PF3D7_0103700",233.077348742115,0.215631737791102,0.203090740259262,1.06175071062241,0.28834887129666,1,"PF3D7_0103700","L-seryl-tRNA(Sec) kinase, putative (PSTK)"
"PF3D7_0103800",74.1372096724506,0.609997682398638,0.347459079653827,1.75559574671751,0.079157458997691,1,"PF3D7_0103800","actin-related protein (ARP1)"
"PF3D7_0103900",551.491144428531,0.229603932411589,0.128647797175629,1.78474826193981,0.0743021588388705,1,"PF3D7_0103900","parasite-infected erythrocyte surface protein (PIEPS15)"
"PF3D7_0104000",14.0975897197282,-0.347313730433575,0.623360369081789,-0.557163637055029,0.577415631660403,1,"PF3D7_0104000","thrombospondin-related sporozoite protein (TRSP)"
"PF3D7_0104100",256.197249594248,0.241874786562778,0.225957589660041,1.07044329392381,0.284419820629586,1,"PF3D7_0104100","conserved Plasmodium membrane protein, unknown function"
