"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,-0.0321479392557194,0.216122831845801,-0.14874846392285,0.881752117919615,1,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,-0.402374125946734,0.394408218525339,-1.02019711316153,0.307634986485618,1,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,0.314364516694614,0.203500056408138,1.54478835162644,0.122397465742445,1,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,-0.257052871857214,0.46915402148842,-0.547907211882567,0.583755616601378,1,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,-0.752087377290169,0.518725872089315,-1.44987442839688,0.147093539446834,1,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,2.19585474756354,16.4328715489878,0.133625747698295,0.893698523059326,1,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,-2.85478929206063,3.45248762630788,-0.826878935150178,0.40830568398706,1,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,-0.401716187355631,0.404092927854962,-0.994118331860081,0.320165261557099,1,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,-0.541964839199235,0.729235126310823,-0.743196288337094,0.457362850192836,1,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,0.0203442945460394,1.53630718068315,0.0132423351279221,0.989434454048059,1,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,0.284974359966657,0.344291562477155,0.827712296857599,0.407833453403585,1,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,-0.225963546437821,0.458467859178788,-0.492866712276339,0.622106769156924,1,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.4470292134717,0,1,1,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
"PF3D7_0101500",103.695110859935,0.123819523403256,0.364956554594952,0.33927195400197,0.734404868491186,1,"PF3D7_0101500","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101600",25.4149947910977,-0.581502308548787,0.515918286156762,-1.12712094948326,0.259691347019696,1,"PF3D7_0101600","rifin (RIF)"
"PF3D7_0101700",2.59416790698388,-2.04178276131862,1.79799180025116,-1.13559069681708,0.256127904197639,1,"PF3D7_0101700","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101800",1.74816397826614,-2.46368061537182,1.8714034736066,-1.3164882133214,0.188010231914819,1,"PF3D7_0101800","stevor"
"PF3D7_0101900",3.63370366029634,0.0669392892118921,0.921799109741746,0.0726180883713872,0.942110032283922,1,"PF3D7_0101900","rifin (RIF)"
"PF3D7_0102000",1.29750433353822,0.397180042990046,2.57228749696343,0.154407329452449,0.877288574898546,1,"PF3D7_0102000","Plasmodium exported protein (PHISTa), unknown function, pseudogene"
"PF3D7_0102100",1.29342699000771,0.793132181182092,2.36982124586092,0.334680171581448,0.737866360493799,1,"PF3D7_0102100","stevor, pseudogene"
"PF3D7_0102200",135570.874022145,0.396278516318992,0.306912962916939,1.29117555854504,0.196642808307889,1,"PF3D7_0102200","ring-infected erythrocyte surface antigen (RESA)"
"PF3D7_0102300",115.665473782153,0.0351740605006997,0.433050770779641,0.0812238722895567,0.93526391489515,1,"PF3D7_0102300","Plasmodium exported protein, unknown function"
"PF3D7_0102400",29.7339449841547,-0.228822236714443,0.332503877065642,-0.688179153680272,0.491339969787311,1,"PF3D7_0102400","lysophospholipase, putative, pseudogene"
"PF3D7_0102500",3448.41449367927,0.21769489202642,0.194049687144778,1.12185129092221,0.261925673892837,1,"PF3D7_0102500","erythrocyte binding antigen-181 (EBA181)"
"PF3D7_0102600",1848.13968511112,0.222130523501971,0.201969994652557,1.09981942557406,0.271410806770357,1,"PF3D7_0102600","serine/threonine protein kinase, FIKK family (FIKK1)"
"PF3D7_0102700",569.703065522448,0.296753797552574,0.266881253864406,1.11193196695391,0.266167402926262,1,"PF3D7_0102700","merozoite-associated tryptophan-rich antigen (MaTrA)"
