"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,-0.251578214066139,0.213603476726568,-1.17778145712573,0.238883742879814,0.92391813396968,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,0.112485326644862,0.409547892082948,0.274657320472986,0.783579523791072,0.993544052629093,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,-0.0487084108751336,0.201969289217899,-0.241167412450432,0.809425366656473,0.993544052629093,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,0.0826652289054867,0.498143442515274,0.165946636752028,0.868198945457009,0.997290072464285,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,-0.306804286918077,0.585371240662474,-0.524119166788689,0.600195658226958,0.976431581649172,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,0,16.4470292134717,0,1,1,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,-2.9048117064228,3.54593161219409,-0.819195637172882,0.412674803680786,0.955481170223954,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,-0.130300719788609,0.459808509690207,-0.283380400846426,0.776885250750852,0.993544052629093,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,-0.715730778384574,0.740072033769695,-0.967109613288406,0.333489240262846,0.941624040093806,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,0.161989335726353,1.53598250902731,0.105463008057908,0.916008421546799,1,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,0.00300041864403317,0.334176346094137,0.0089785488383668,0.992836250753734,1,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,0.264094933188539,0.48489901890401,0.544639033886803,0.58600180293321,0.97614328107814,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.4470292134717,0,1,1,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
