"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,-0.726285213887584,0.218881548276526,-3.31816555395535,0.00090610761560499,0.00266374413934964,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,-0.773011018154881,0.619907837213661,-1.24697732751595,0.212405810984381,0.300803608194162,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,-0.51406638670465,0.231924673833045,-2.21652305556203,0.0266557006786499,0.0521731148448435,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,0,2.09006604301283,0,1,1,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,1.17618525747477,2.08859888369896,0.563145593275295,0.573335747200538,0.666237372904329,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,0,16.4470292134717,0,1,NA,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,0,3.8171242461881,0,1,NA,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,2.17232752582945,1.80657693810548,1.2024550297357,0.22918727941348,0.319842771985293,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,0,2.12207704048347,0,1,1,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,2.83833116888181,1.63248637881851,1.7386553454345,0.0820954050903083,0.135395769784423,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,2.75809113967241,0.382474657061917,7.21117357385047,5.54716899915997e-13,9.19469427502271e-12,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,2.76590356611143,1.72432871115877,1.60404657662558,0.108703786348919,0.171550196959626,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.4470292134717,0,1,NA,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
"PF3D7_0101500",103.695110859935,-0.878745967612392,0.427517857738354,-2.0554602613821,0.039834570141683,0.0740889270348662,"PF3D7_0101500","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101600",25.4149947910977,1.18170266186278,2.09306525625673,0.564579942421936,0.572359511115703,0.665836897614405,"PF3D7_0101600","rifin (RIF)"
"PF3D7_0101700",2.59416790698388,1.16765954515253,2.5036851981046,0.46637634237583,0.640946142314179,NA,"PF3D7_0101700","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101800",1.74816397826614,1.11260182941318,1.8870328625999,0.589603843931087,0.555456274027972,NA,"PF3D7_0101800","stevor"
"PF3D7_0101900",3.63370366029634,0,2.17006590491885,0,1,1,"PF3D7_0101900","rifin (RIF)"
"PF3D7_0102000",1.29750433353822,0,3.1184103164837,0,1,NA,"PF3D7_0102000","Plasmodium exported protein (PHISTa), unknown function, pseudogene"
"PF3D7_0102100",1.29342699000771,0,2.92462403437756,0,1,NA,"PF3D7_0102100","stevor, pseudogene"
"PF3D7_0102200",135570.874022145,1.10146251360599,0.436814842234639,2.52157758186781,0.0116829909660268,0.0255099608044437,"PF3D7_0102200","ring-infected erythrocyte surface antigen (RESA)"
"PF3D7_0102300",115.665473782153,0,2.08241929409409,0,1,1,"PF3D7_0102300","Plasmodium exported protein, unknown function"
"PF3D7_0102400",29.7339449841547,0,2.05850551631053,0,1,1,"PF3D7_0102400","lysophospholipase, putative, pseudogene"
"PF3D7_0102500",3448.41449367927,0,2.04935929719816,0,1,1,"PF3D7_0102500","erythrocyte binding antigen-181 (EBA181)"
