"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,-0.468116989295383,0.383142015297888,-1.22178453577175,0.221789118036135,0.927498738151582,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,-3.05892283092312,1.71107390514014,-1.78772104567429,0.0738210245529114,0.861349997123758,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,-0.406063870514693,0.465048917877829,-0.873163778915336,0.382573814450082,0.98800131074476,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,0,2.09006604301282,0,1,1,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,2.44396155391861,1.82785784026231,1.33706325518613,0.181201990064582,0.90082279642164,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,2.28778546488935,16.4175616015829,0.13934989375455,0.889173664935648,1,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,-2.42944679242983,3.68499796095572,-0.659280362749438,0.509715750082298,0.98800131074476,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,-0.995677145089561,1.77945551389976,-0.559540341026839,0.575793007557143,0.98800131074476,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,0,2.12207704048347,0,1,1,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,-1.7357771806763,1.55415414996477,-1.1168629448473,0.264052930427992,0.945834060170485,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,0.244171889625157,0.329751711667196,0.74047193990486,0.459013681319035,0.98800131074476,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,0.9984150731022,1.80859555359289,0.552038885155273,0.580921712081206,0.98800131074476,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.4470292134717,0,1,1,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
"PF3D7_0101500",103.695110859935,1.51700377626888,1.22943434933829,1.2339038494291,0.217238734954265,0.924749621163448,"PF3D7_0101500","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101600",25.4149947910977,-2.03648606912942,1.67220630960836,-1.21784378962568,0.223283340155423,0.927526097184698,"PF3D7_0101600","rifin (RIF)"
"PF3D7_0101700",2.59416790698388,-2.48658409696287,2.29721021166336,-1.0824364632971,0.279058633332102,0.953522979286242,"PF3D7_0101700","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101800",1.74816397826614,0,2.50502913630304,0,1,1,"PF3D7_0101800","stevor"
"PF3D7_0101900",3.63370366029634,0,2.17006590491885,0,1,1,"PF3D7_0101900","rifin (RIF)"
"PF3D7_0102000",1.29750433353822,0,3.1184103164837,0,1,1,"PF3D7_0102000","Plasmodium exported protein (PHISTa), unknown function, pseudogene"
"PF3D7_0102100",1.29342699000771,0,2.92462403437756,0,1,1,"PF3D7_0102100","stevor, pseudogene"
"PF3D7_0102200",135570.874022145,1.09821435824588,0.328518305958338,3.34293200204544,0.000828982105192772,0.383049805436412,"PF3D7_0102200","ring-infected erythrocyte surface antigen (RESA)"
"PF3D7_0102300",115.665473782153,0,2.08241929409409,0,1,1,"PF3D7_0102300","Plasmodium exported protein, unknown function"
"PF3D7_0102400",29.7339449841547,0,2.05850551631053,0,1,1,"PF3D7_0102400","lysophospholipase, putative, pseudogene"
"PF3D7_0102500",3448.41449367927,0,2.04935929719816,0,1,1,"PF3D7_0102500","erythrocyte binding antigen-181 (EBA181)"
"PF3D7_0102600",1848.13968511112,0,2.05019152943214,0,1,1,"PF3D7_0102600","serine/threonine protein kinase, FIKK family (FIKK1)"
"PF3D7_0102700",569.703065522448,0.33571850089318,0.231419708805409,1.45069105231427,0.146865908120155,0.90082279642164,"PF3D7_0102700","merozoite-associated tryptophan-rich antigen (MaTrA)"
"PF3D7_0102800",90.2927641080778,0.300731607158021,0.706828823271342,0.425465964681769,0.670497027708619,1,"PF3D7_0102800","conserved Plasmodium protein, unknown function"
"PF3D7_0102900",4732.28585555571,-0.103841682612354,0.103441070808089,-1.00387285051417,0.31543990427602,0.962644649443345,"PF3D7_0102900","aspartate--tRNA ligase"
"PF3D7_0103000",70.6297065319721,0.414665100855676,1.11710964555692,0.371194629376733,0.710492572969478,1,"PF3D7_0103000","vacuolar protein sorting-associated protein VTA1, putative"
"PF3D7_0103100",305.102920262982,0.183287531456276,0.320015984279372,0.572744926691744,0.566817413359271,0.98800131074476,"PF3D7_0103100","vacuolar protein sorting-associated protein 51, putative (VPS51)"
"PF3D7_0103200",1592.93955335847,-0.191258577762186,0.164038608014597,-1.16593636142759,0.243640176245913,0.938298521229394,"PF3D7_0103200","nucleoside transporter 4 (NT4)"
"PF3D7_0103300",3486.02975324431,0.00733836639231627,0.0990278678999519,0.074104053211872,0.940927590134408,1,"PF3D7_0103300","conserved Plasmodium protein, unknown function"
"PF3D7_0103400",4695.78968957675,-0.055138122763488,0.163650292002047,-0.33692651622521,0.73617229575798,1,"PF3D7_0103400","zinc-carboxypeptidase, putative"
"PF3D7_0103500",250.494930340228,0.299786313299117,0.324193677560157,0.924713632774314,0.355114886181002,0.987264170135889,"PF3D7_0103500","conserved Plasmodium protein, unknown function"
"PF3D7_0103600",1085.63479461471,-0.0889921297606455,0.203326816579912,-0.437680239417262,0.661618096007782,1,"PF3D7_0103600","ATP-dependent RNA helicase, putative"
"PF3D7_0103700",233.077348742115,-0.0644130629820262,0.219155918302657,-0.293914321278201,0.768823374401264,1,"PF3D7_0103700","L-seryl-tRNA(Sec) kinase, putative (PSTK)"
"PF3D7_0103800",74.1372096724506,0.843942378654785,0.8676360870631,0.972691651763221,0.330706575602234,0.979235998392982,"PF3D7_0103800","actin-related protein (ARP1)"
"PF3D7_0103900",551.491144428531,-0.00635482821839316,0.226806399748687,-0.0280187341513935,0.97764720932001,1,"PF3D7_0103900","parasite-infected erythrocyte surface protein (PIEPS15)"
"PF3D7_0104000",14.0975897197282,-0.507460906524163,0.964350044857116,-0.526220649058352,0.598734908615538,0.988963613703365,"PF3D7_0104000","thrombospondin-related sporozoite protein (TRSP)"
"PF3D7_0104100",256.197249594248,-0.275719844217736,0.335758338759273,-0.821185395533593,0.411540673999239,0.98800131074476,"PF3D7_0104100","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0104200",3032.64954269025,0.134853479792032,0.173017170008642,0.779422526592572,0.435730858372765,0.98800131074476,"PF3D7_0104200","StAR-related lipid transfer protein"
"PF3D7_0104300",35199.4491107052,0.00451046271246041,0.108913041590057,0.0414134308124232,0.96696630574341,1,"PF3D7_0104300","ubiquitin carboxyl-terminal hydrolase 1, putative (UBP1)"
"PF3D7_0104400",987.356628498544,0.530767378901653,0.180031082311964,2.94819856707811,0.00319631684897426,0.527866704793001,"PF3D7_0104400","4-hydroxy-3-methylbut-2-enyl diphosphate reductase (LytB)"
"PF3D7_0104500",912.588887913171,0.180159895690514,0.168795367033347,1.06732725463325,0.285824084988144,0.954603704065155,"PF3D7_0104500","conserved protein, unknown function"
"PF3D7_0104600",282.352429912595,-0.102918082524641,0.213514412458347,-0.482019369744976,0.629792186428709,0.999290816297603,"PF3D7_0104600","conserved Plasmodium protein, unknown function"
"PF3D7_0104700",9.72028534743496,-0.0375476839508878,0.734163400479982,-0.0511434973826532,0.959211175425524,1,"PF3D7_0104700","transporter, putative"
"PF3D7_0104800",363.737792202812,0.664411231616929,0.395758987584183,1.67882790400458,0.0931855886666069,0.880022407743673,"PF3D7_0104800","novel putative transporter 1 (NPT1)"
"PF3D7_0105100",54.0145545709671,1.55770282626644,1.69434959301607,0.91935149197493,0.35791175284777,0.987264170135889,"PF3D7_0105100","conserved Plasmodium protein, unknown function"
"PF3D7_0105200",930.613632891364,0.560763331195007,0.398253432629352,1.40805649179903,0.159114342856203,0.90082279642164,"PF3D7_0105200","RAP protein, putative"
"PF3D7_0105300",339.520375921622,0.365731975418025,0.349739382534578,1.04572717195172,0.295687013889318,0.959656619498604,"PF3D7_0105300","cyclase-associated protein (CAP)"
"PF3D7_0105400.1",69.6283431933543,-0.630276548571662,0.866357365688834,-0.727501806452046,0.466918609116332,0.98800131074476,"PF3D7_0105400.1","conserved Plasmodium protein, unknown function"
