"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,-0.704522125887127,0.220515763180987,-3.19488328509602,0.00139887399718094,0.00487985760366692,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,0.3422028965163,0.892694321205914,0.383337149556444,0.701469797758158,0.797004060877685,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,-0.233843515026995,0.236797622253375,-0.987524759757854,0.323385451019205,0.440006426095472,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,0,2.09006604301282,0,1,1,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,0,2.09558069856804,0,1,1,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,0,16.4470292134717,0,1,NA,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,-1.29636809498785,3.81159431410634,-0.340111771651594,0.733772357166544,NA,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,-0.876962808280626,1.7971004705495,-0.487987634888591,0.625558599518146,0.732561026525078,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,0,2.12207704048347,0,1,1,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,0.282190151710011,1.62293141502106,0.173876818883532,0.861962270955681,0.924395346939449,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,2.17900929348108,0.362842289133538,6.00538955556839,1.90873058872004e-09,2.73394536226722e-08,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,2.52283281217165,1.82281758970179,1.38402922290451,0.166349506889354,0.260263654144786,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.4470292134717,0,1,NA,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
"PF3D7_0101500",103.695110859935,-0.610373427945734,0.457816272311078,-1.33322790136869,0.182457025691401,0.279816986447302,"PF3D7_0101500","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101600",25.4149947910977,0,2.10097800053479,0,1,1,"PF3D7_0101600","rifin (RIF)"
"PF3D7_0101700",2.59416790698388,0.426655276395248,1.7127616113576,0.249103712721039,0.803280557631286,NA,"PF3D7_0101700","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101800",1.74816397826614,3.53113543246639,2.17087237056281,1.62659743628822,0.103822624181754,NA,"PF3D7_0101800","stevor"
"PF3D7_0101900",3.63370366029634,0,2.17006590491885,0,1,1,"PF3D7_0101900","rifin (RIF)"
"PF3D7_0102000",1.29750433353822,0,3.1184103164837,0,1,NA,"PF3D7_0102000","Plasmodium exported protein (PHISTa), unknown function, pseudogene"
"PF3D7_0102100",1.29342699000771,0,2.92462403437756,0,1,NA,"PF3D7_0102100","stevor, pseudogene"
"PF3D7_0102200",135570.874022145,1.26106955246704,0.450190056277576,2.8011937067075,0.00509139475610823,0.0148844934883231,"PF3D7_0102200","ring-infected erythrocyte surface antigen (RESA)"
