"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,0.298168850164205,0.360734486818843,0.826560423411756,0.408486257011163,1,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,0.191663943996596,1.4931940048367,0.128358366947473,0.897865376912408,1,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,0.160196717234529,0.581443327624192,0.27551561712661,0.782920129201056,1,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,-2.86041075878154,1.72569851118898,-1.65753794201907,0.0974107645015464,1,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,0,2.09558069856804,0,1,1,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,0,16.4470292134717,0,1,1,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,0,3.8171242461881,0,1,1,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,1.33688970049399,1.7992066773444,0.743043985623273,0.457455050637796,1,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,0,2.12207704048347,0,1,1,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,1.84188887822578,1.57826429484964,1.16703449747703,0.24319643835253,1,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,0.0173251445621851,0.330362888820831,0.0524427686899821,0.958175896496162,1,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,0,2.08886238592698,0,1,1,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.4470292134717,0,1,1,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
"PF3D7_0101500",103.695110859935,1.2576184019969,1.79215215894191,0.701736398732683,0.482843569084829,1,"PF3D7_0101500","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101600",25.4149947910977,1.60871621501934,2.07961272785763,0.773565286204323,0.439187907098348,1,"PF3D7_0101600","rifin (RIF)"
"PF3D7_0101700",2.59416790698388,0,2.51353359765838,0,1,1,"PF3D7_0101700","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101800",1.74816397826614,1.32834592681164,2.27964024493533,0.582699805270951,0.560095404341966,1,"PF3D7_0101800","stevor"
"PF3D7_0101900",3.63370366029634,0,2.17006590491885,0,1,1,"PF3D7_0101900","rifin (RIF)"
"PF3D7_0102000",1.29750433353822,0,3.1184103164837,0,1,1,"PF3D7_0102000","Plasmodium exported protein (PHISTa), unknown function, pseudogene"
"PF3D7_0102100",1.29342699000771,0,2.92462403437756,0,1,1,"PF3D7_0102100","stevor, pseudogene"
"PF3D7_0102200",135570.874022145,0.132788144445948,0.31629780496916,0.419819999885537,0.674616953312177,1,"PF3D7_0102200","ring-infected erythrocyte surface antigen (RESA)"
"PF3D7_0102300",115.665473782153,0,2.08241929409409,0,1,1,"PF3D7_0102300","Plasmodium exported protein, unknown function"
"PF3D7_0102400",29.7339449841547,0,2.05850551631053,0,1,1,"PF3D7_0102400","lysophospholipase, putative, pseudogene"
"PF3D7_0102500",3448.41449367927,0,2.04935929719816,0,1,1,"PF3D7_0102500","erythrocyte binding antigen-181 (EBA181)"
"PF3D7_0102600",1848.13968511112,0,2.05019152943214,0,1,1,"PF3D7_0102600","serine/threonine protein kinase, FIKK family (FIKK1)"
"PF3D7_0102700",569.703065522448,0.168490926653887,0.20705727858916,0.81374066056477,0.415793535484657,1,"PF3D7_0102700","merozoite-associated tryptophan-rich antigen (MaTrA)"
"PF3D7_0102800",90.2927641080778,1.83227228161255,0.977621116761949,1.87421512301346,0.0609007805404469,0.906504150137207,"PF3D7_0102800","conserved Plasmodium protein, unknown function"
"PF3D7_0102900",4732.28585555571,-0.0716520615759023,0.107380398806589,-0.667273192987112,0.504597646204761,1,"PF3D7_0102900","aspartate--tRNA ligase"
"PF3D7_0103000",70.6297065319721,-0.0281667615264778,0.823193912759188,-0.0342164356294476,0.972704560477905,1,"PF3D7_0103000","vacuolar protein sorting-associated protein VTA1, putative"
"PF3D7_0103100",305.102920262982,-0.587488065567899,0.461318421585845,-1.27349795299379,0.202841398484523,1,"PF3D7_0103100","vacuolar protein sorting-associated protein 51, putative (VPS51)"
"PF3D7_0103200",1592.93955335847,-0.587334758528685,0.223765535862412,-2.62477756579021,0.00867055896543687,0.576108431482107,"PF3D7_0103200","nucleoside transporter 4 (NT4)"
"PF3D7_0103300",3486.02975324431,0.115609723313119,0.105685439513055,1.09390398380126,0.273997091362476,1,"PF3D7_0103300","conserved Plasmodium protein, unknown function"
"PF3D7_0103400",4695.78968957675,0.119399294616481,0.166535361282969,0.716960612428751,0.473398400358975,1,"PF3D7_0103400","zinc-carboxypeptidase, putative"
"PF3D7_0103500",250.494930340228,0.00767997758666299,0.412770857695618,0.0186059103821867,0.985155487849937,1,"PF3D7_0103500","conserved Plasmodium protein, unknown function"
"PF3D7_0103600",1085.63479461471,0.213660819877655,0.31483903633912,0.678635096721348,0.497369099222343,1,"PF3D7_0103600","ATP-dependent RNA helicase, putative"
"PF3D7_0103700",233.077348742115,0.221773372934517,0.267669905591737,0.828533086094393,0.407368665396111,1,"PF3D7_0103700","L-seryl-tRNA(Sec) kinase, putative (PSTK)"
"PF3D7_0103800",74.1372096724506,0.347704629106395,0.521902182790285,0.666225665597786,0.505266870330457,1,"PF3D7_0103800","actin-related protein (ARP1)"
"PF3D7_0103900",551.491144428531,0.286983094870962,0.588556184682874,0.48760526580074,0.625829464993013,1,"PF3D7_0103900","parasite-infected erythrocyte surface protein (PIEPS15)"
"PF3D7_0104000",14.0975897197282,0.1292778476888,0.956363648758044,0.135176454956944,0.892472362435206,1,"PF3D7_0104000","thrombospondin-related sporozoite protein (TRSP)"
"PF3D7_0104100",256.197249594248,-0.250518503323842,0.273687694913439,-0.915344416207954,0.360010848577336,1,"PF3D7_0104100","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0104200",3032.64954269025,0.0992319959048755,0.166276518651413,0.596788991673013,0.550648268533477,1,"PF3D7_0104200","StAR-related lipid transfer protein"
"PF3D7_0104300",35199.4491107052,-0.0700309480581316,0.108903859936347,-0.643052946875014,0.52018974458772,1,"PF3D7_0104300","ubiquitin carboxyl-terminal hydrolase 1, putative (UBP1)"
"PF3D7_0104400",987.356628498544,0.0136997658036111,0.162865293225898,0.0841171592317659,0.932963281900969,1,"PF3D7_0104400","4-hydroxy-3-methylbut-2-enyl diphosphate reductase (LytB)"
"PF3D7_0104500",912.588887913171,0.328702005974075,0.259814084918538,1.26514313524279,0.205820022492827,1,"PF3D7_0104500","conserved protein, unknown function"
"PF3D7_0104600",282.352429912595,0.0176569228621863,0.369933575021265,0.0477299819600621,0.961931439177938,1,"PF3D7_0104600","conserved Plasmodium protein, unknown function"
"PF3D7_0104700",9.72028534743496,-1.8301718538557,1.01344867429516,-1.80588509341981,0.0709362899933846,0.930656972066318,"PF3D7_0104700","transporter, putative"
"PF3D7_0104800",363.737792202812,0.64307900686105,0.36101248872465,1.78132066603252,0.0748600802749906,0.937289224264951,"PF3D7_0104800","novel putative transporter 1 (NPT1)"
"PF3D7_0105100",54.0145545709671,-2.26840616868857,1.80644801178,-1.25572734664718,0.209214840799949,1,"PF3D7_0105100","conserved Plasmodium protein, unknown function"
"PF3D7_0105200",930.613632891364,-0.0767603524636259,0.380504251011406,-0.201733232308422,0.840125281056644,1,"PF3D7_0105200","RAP protein, putative"
"PF3D7_0105300",339.520375921622,0.328878221372587,0.292973960516732,1.12255103078966,0.261628222871288,1,"PF3D7_0105300","cyclase-associated protein (CAP)"
"PF3D7_0105400.1",69.6283431933543,0.1301762406754,0.579177152047308,0.224760662977201,0.822165469494831,1,"PF3D7_0105400.1","conserved Plasmodium protein, unknown function"
"PF3D7_0105400.2",22.4579192547913,0.162193783770247,0.918133949832843,0.176655904946959,0.859778678783461,1,"PF3D7_0105400.2","conserved Plasmodium protein, unknown function"
"PF3D7_0105500",65.3739745384141,-0.396657502864612,0.98417013345184,-0.403037533229535,0.686920613242786,1,"PF3D7_0105500","conserved Plasmodium protein, unknown function"
"PF3D7_0105600",1845.92238281882,-0.0145428755290717,0.17543190190208,-0.0828975538165745,0.933932999119546,1,"PF3D7_0105600","conserved Plasmodium protein, unknown function"
"PF3D7_0105700",2266.74173890348,-0.111890390944412,0.2577515804345,-0.434101667798873,0.664214614444672,1,"PF3D7_0105700","asparagine-rich antigen Pfa35-2"
"PF3D7_0105800",967.124012858275,-0.118380760361449,0.258911129050519,-0.45722546108997,0.647508999507923,1,"PF3D7_0105800","conserved Plasmodium protein, unknown function"
