"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes.ORF","genes.GENENAME"
"PF3D7_0100100",3499.37060725897,0.642388610747688,0.406394625110571,1.58070154243036,0.113946295544783,1,"PF3D7_0100100","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100200",79.4931441983641,-0.499284878544493,1.31690237676625,-0.379135832202328,0.704586998869946,1,"PF3D7_0100200","rifin (RIF)"
"PF3D7_0100300",2792.30539998253,0.936154740054254,0.73951669802762,1.26590074646197,0.205548619134623,1,"PF3D7_0100300","erythrocyte membrane protein 1, PfEMP1 (VAR)"
"PF3D7_0100400",24.6472905896088,-2.5487650539378,1.73449161938229,-1.4694594228397,0.141708219985378,1,"PF3D7_0100400","rifin (RIF)"
"PF3D7_0100600",8.88508960186196,-1.06987295971164,2.02180434571171,-0.529167405333196,0.596689325500531,1,"PF3D7_0100600","rifin (RIF)"
"PF3D7_0100700",0.272154840176181,0,16.4470292134717,0,1,1,"PF3D7_0100700","Plasmodium exported protein, unknown function, fragment"
"PF3D7_0100800",0.855158830928832,0,3.8171242461881,0,1,1,"PF3D7_0100800","rifin (RIF)"
"PF3D7_0100900",21.888169246975,-2.57841580137078,1.7103126741,-1.50756983820376,0.131664657115383,1,"PF3D7_0100900","rifin (RIF)"
"PF3D7_0101000",4.60089377492615,0,2.12207704048347,0,1,1,"PF3D7_0101000","rifin (RIF)"
"PF3D7_0101100",481.53522996124,-0.90683179057626,1.55428469869993,-0.583439952368296,0.559597169100888,1,"PF3D7_0101100","exported protein family 4 (EPF4)"
"PF3D7_0101200",472.380463523185,-0.121172399446502,0.332876187821566,-0.364016423762504,0.715845745151054,1,"PF3D7_0101200","exported protein family 3 (EPF3)"
"PF3D7_0101300",37.4142359543055,1.78918594712385,2.08241134104818,0.859189494340377,0.390235978500009,1,"PF3D7_0101300","Pfmc-2TM Maurer's cleft two transmembrane protein (MC-2TM)"
"PF3D7_0101400",0.138396390429927,0,16.4470292134717,0,1,1,"PF3D7_0101400","exported protein family 1, pseudogene (EPF1)"
"PF3D7_0101500",103.695110859935,-1.83822415032677,1.61572057857285,-1.13771166543565,0.255240900716276,1,"PF3D7_0101500","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101600",25.4149947910977,-3.8036315903951,1.62544894852204,-2.34004986367219,0.0192811654224036,1,"PF3D7_0101600","rifin (RIF)"
"PF3D7_0101700",2.59416790698388,0,2.51353359765838,0,1,1,"PF3D7_0101700","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene (VAR)"
"PF3D7_0101800",1.74816397826614,0.430158983235129,2.44729974199173,0.175768818119944,0.860475567741088,1,"PF3D7_0101800","stevor"
"PF3D7_0101900",3.63370366029634,0,2.17006590491885,0,1,1,"PF3D7_0101900","rifin (RIF)"
"PF3D7_0102000",1.29750433353822,0,3.1184103164837,0,1,1,"PF3D7_0102000","Plasmodium exported protein (PHISTa), unknown function, pseudogene"
"PF3D7_0102100",1.29342699000771,0,2.92462403437756,0,1,1,"PF3D7_0102100","stevor, pseudogene"
"PF3D7_0102200",135570.874022145,0.0363281101844226,0.339939095676925,0.106866525934835,0.914894869507562,1,"PF3D7_0102200","ring-infected erythrocyte surface antigen (RESA)"
"PF3D7_0102300",115.665473782153,0,2.08241929409409,0,1,1,"PF3D7_0102300","Plasmodium exported protein, unknown function"
"PF3D7_0102400",29.7339449841547,0,2.05850551631053,0,1,1,"PF3D7_0102400","lysophospholipase, putative, pseudogene"
"PF3D7_0102500",3448.41449367927,0,2.04935929719816,0,1,1,"PF3D7_0102500","erythrocyte binding antigen-181 (EBA181)"
"PF3D7_0102600",1848.13968511112,0,2.05019152943214,0,1,1,"PF3D7_0102600","serine/threonine protein kinase, FIKK family (FIKK1)"
"PF3D7_0102700",569.703065522448,-0.11686752186339,0.226505986311614,-0.515957762381656,0.605883909588733,1,"PF3D7_0102700","merozoite-associated tryptophan-rich antigen (MaTrA)"
"PF3D7_0102800",90.2927641080778,-2.15603288596041,1.56003606720921,-1.3820404100127,0.166959293665625,1,"PF3D7_0102800","conserved Plasmodium protein, unknown function"
"PF3D7_0102900",4732.28585555571,0.0828910762490697,0.106051044233845,0.781614899201681,0.434440928081613,1,"PF3D7_0102900","aspartate--tRNA ligase"
"PF3D7_0103000",70.6297065319721,0.408105623359898,1.19260959785702,0.342195488023252,0.732203780534269,1,"PF3D7_0103000","vacuolar protein sorting-associated protein VTA1, putative"
"PF3D7_0103100",305.102920262982,0.559663454718993,0.404988700617912,1.38192362864714,0.166995151963931,1,"PF3D7_0103100","vacuolar protein sorting-associated protein 51, putative (VPS51)"
"PF3D7_0103200",1592.93955335847,-0.022068409118573,0.179486192819742,-0.122953240981251,0.902144125218836,1,"PF3D7_0103200","nucleoside transporter 4 (NT4)"
"PF3D7_0103300",3486.02975324431,0.174092380738234,0.101003792081871,1.7236222239767,0.0847760638448215,1,"PF3D7_0103300","conserved Plasmodium protein, unknown function"
"PF3D7_0103400",4695.78968957675,0.0798377379180883,0.172035308767533,0.464077627378059,0.642592130082862,1,"PF3D7_0103400","zinc-carboxypeptidase, putative"
"PF3D7_0103500",250.494930340228,0.582618601032753,0.50111795610253,1.16263764636194,0.244976549894967,1,"PF3D7_0103500","conserved Plasmodium protein, unknown function"
"PF3D7_0103600",1085.63479461471,-0.00644060950865981,0.233615654871509,-0.0275692547753369,0.978005703475337,1,"PF3D7_0103600","ATP-dependent RNA helicase, putative"
"PF3D7_0103700",233.077348742115,0.109877758304238,0.242342364693987,0.453398886500857,0.650261538115209,1,"PF3D7_0103700","L-seryl-tRNA(Sec) kinase, putative (PSTK)"
"PF3D7_0103800",74.1372096724506,-0.25330988483585,0.641531200130699,-0.394852011537777,0.692952107479742,1,"PF3D7_0103800","actin-related protein (ARP1)"
"PF3D7_0103900",551.491144428531,-0.453581580274948,0.363468121804857,-1.24792671781673,0.212057895223606,1,"PF3D7_0103900","parasite-infected erythrocyte surface protein (PIEPS15)"
"PF3D7_0104000",14.0975897197282,0.378810125341875,1.12192718557037,0.337642344542435,0.735632727880271,1,"PF3D7_0104000","thrombospondin-related sporozoite protein (TRSP)"
"PF3D7_0104100",256.197249594248,0.313550884657808,0.339164616081539,0.924479942160082,0.355236489846924,1,"PF3D7_0104100","conserved Plasmodium membrane protein, unknown function"
"PF3D7_0104200",3032.64954269025,0.148157790926644,0.174323613093499,0.849900872850652,0.395380200265811,1,"PF3D7_0104200","StAR-related lipid transfer protein"
"PF3D7_0104300",35199.4491107052,0.115823098330379,0.109004937588528,1.06254910000121,0.287986480252279,1,"PF3D7_0104300","ubiquitin carboxyl-terminal hydrolase 1, putative (UBP1)"
"PF3D7_0104400",987.356628498544,0.0882466233003259,0.191161382688136,0.46163415465713,0.644343697296266,1,"PF3D7_0104400","4-hydroxy-3-methylbut-2-enyl diphosphate reductase (LytB)"
"PF3D7_0104500",912.588887913171,0.0315944981622034,0.19477092520634,0.16221362674502,0.871137629327869,1,"PF3D7_0104500","conserved protein, unknown function"
"PF3D7_0104600",282.352429912595,0.122145750060365,0.252368959160246,0.483996726328006,0.628388192433244,1,"PF3D7_0104600","conserved Plasmodium protein, unknown function"
"PF3D7_0104700",9.72028534743496,0.0558130140616512,1.18193003793947,0.0472219270769643,0.962336351733999,1,"PF3D7_0104700","transporter, putative"
"PF3D7_0104800",363.737792202812,-0.048324006419639,0.439958541739503,-0.109837636584066,0.912538141932661,1,"PF3D7_0104800","novel putative transporter 1 (NPT1)"
"PF3D7_0105100",54.0145545709671,-3.56804828454855,1.60752061518542,-2.21959721750567,0.0264461213319931,1,"PF3D7_0105100","conserved Plasmodium protein, unknown function"
"PF3D7_0105200",930.613632891364,-0.011820648676144,0.412867341183904,-0.0286306217446216,0.977159189469392,1,"PF3D7_0105200","RAP protein, putative"
"PF3D7_0105300",339.520375921622,-0.0571014307675085,0.340373884565569,-0.167760904572303,0.866771380157947,1,"PF3D7_0105300","cyclase-associated protein (CAP)"
"PF3D7_0105400.1",69.6283431933543,-0.805653685060619,0.820589259437361,-0.981798964335723,0.326198898499381,1,"PF3D7_0105400.1","conserved Plasmodium protein, unknown function"
"PF3D7_0105400.2",22.4579192547913,1.69542256090371,0.98547715718953,1.72040777255443,0.08535834514102,1,"PF3D7_0105400.2","conserved Plasmodium protein, unknown function"
"PF3D7_0105500",65.3739745384141,-0.585117416277952,1.78856183724291,-0.327144079726042,0.743558913603883,1,"PF3D7_0105500","conserved Plasmodium protein, unknown function"
"PF3D7_0105600",1845.92238281882,0.0913310807842925,0.149682828212245,0.610164050713876,0.541753140994309,1,"PF3D7_0105600","conserved Plasmodium protein, unknown function"
"PF3D7_0105700",2266.74173890348,0.0403286529396724,0.255129518265301,0.158071293411592,0.874400620731648,1,"PF3D7_0105700","asparagine-rich antigen Pfa35-2"
"PF3D7_0105800",967.124012858275,-0.0541404951135828,0.428810110585496,-0.126257506008101,0.899528092302213,1,"PF3D7_0105800","conserved Plasmodium protein, unknown function"
"PF3D7_0105900",133.32284303022,-2.95587651058533,1.54672606274093,-1.91105366476289,0.0559976848130731,1,"PF3D7_0105900","DNA binding protein, putative"
"PF3D7_0106000",762.914802147696,0.0116270637194507,0.27151857649767,0.0428223507556233,0.965843147003098,1,"PF3D7_0106000","conserved Plasmodium protein, unknown function"
"PF3D7_0106100",1363.63201604624,-0.0179614845671338,0.174173245885933,-0.10312424549346,0.917864362486389,1,"PF3D7_0106100","V-type proton ATPase subunit C, putative"
"PF3D7_0106200",41.1580636250234,-0.43778237569326,0.694824994014251,-0.630061352807756,0.528654443953843,1,"PF3D7_0106200","conserved Plasmodium protein, unknown function"
"PF3D7_0106300",20470.1424490408,0.062856993014685,0.108150347925831,0.581200099862758,0.561105600376902,1,"PF3D7_0106300","calcium-transporting ATPase (ATP6)"
"PF3D7_0106400",1088.77232050881,0.0106185429058285,0.172924632515367,0.061405612094534,0.951036182991195,1,"PF3D7_0106400","pre-rRNA-processing protein TSR2, putative"
"PF3D7_0106500",283.349385295001,-0.205984391333094,0.409505702330747,-0.503007382218883,0.614959081936141,1,"PF3D7_0106500","conserved Plasmodium protein, unknown function"
"PF3D7_0106600",8.72711640177735,-0.772444246874384,1.12319812054616,-0.687718607024358,0.491630000254881,1,"PF3D7_0106600","conserved Plasmodium protein, unknown function"
"PF3D7_0106700",12565.5018182562,0.0952883098082217,0.101975611523308,0.934422538730665,0.350085975960601,1,"PF3D7_0106700","small ribosomal subunit assembling AARP2 protein (AARP2)"
"PF3D7_0106800",493.064519071082,-0.0943992768379927,0.275662419002492,-0.342445216796634,0.732015865022624,1,"PF3D7_0106800","ras-related protein Rab-5C (RAB5c)"
